"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0355","2013","Saline","Terrebonne",
"CRMS0365","2013","Fresh","Terrebonne",
"CRMS0367","2013","Fresh","Terrebonne",
"CRMS0369","2013","Brackish","Terrebonne",
"CRMS0371","2013","Fresh","Terrebonne",
"CRMS0374","2013","Saline","Terrebonne",
"CRMS0376","2013","Saline","Terrebonne",
"CRMS0377","2013","Saline","Terrebonne",
"CRMS0381","2013","Fresh","Terrebonne",
"CRMS0382","2013","Fresh","Terrebonne",
"CRMS0383","2013","Saline","Terrebonne",
"CRMS0385","2013","Brackish","Terrebonne",
"CRMS0386","2013","Saline","Terrebonne",
"CRMS0387","2013","Saline","Terrebonne",
"CRMS0390","2013","Brackish","Terrebonne",
"CRMS0392","2013","Intermediate","Terrebonne",
"CRMS0394","2013","Brackish","Terrebonne",
"CRMS0395","2013","Intermediate","Terrebonne",
"CRMS0396","2013","Brackish","Terrebonne",
"CRMS0397","2013","Saline","Terrebonne",
"CRMS0398","2013","Intermediate","Terrebonne",
"CRMS0399","2013","Brackish","Terrebonne",
"CRMS0400","2013","Saline","Terrebonne",
"CRMS0403","2013","Swamp","Terrebonne",
"CRMS0409","2013","Fresh","Terrebonne",
"CRMS0411","2013","Fresh","Terrebonne",
"CRMS0414","2013","Swamp","Terrebonne",
"CRMS0416","2013","Brackish","Terrebonne",
"CRMS0421","2013","Saline","Terrebonne",
"CRMS0434","2013","Saline","Terrebonne",
"CRMS0461","2013","Fresh","Atchafalaya",
"CRMS0463","2013","Fresh","Atchafalaya",
"CRMS0464","2013","Fresh","Atchafalaya",
"CRMS0465","2013","Fresh","Atchafalaya",
"CRMS0479","2013","Fresh","Atchafalaya",
"CRMS0482","2013","Fresh","Atchafalaya",
"CRMS0488","2013","Intermediate","Teche/Vermilion",
"CRMS0489","2013","Fresh","Teche/Vermilion",
"CRMS0490","2013","Fresh","Teche/Vermilion",
"CRMS0493","2013","Fresh","Teche/Vermilion",
"CRMS0494","2013","Intermediate","Teche/Vermilion",
"CRMS0496","2013","Intermediate","Teche/Vermilion",
"CRMS0498","2013","Brackish","Teche/Vermilion",
"CRMS0499","2013","Intermediate","Teche/Vermilion",
"CRMS0501","2013","Intermediate","Teche/Vermilion",
"CRMS0504","2013","Brackish","Teche/Vermilion",
"CRMS0507","2013","Brackish","Teche/Vermilion",
"CRMS0508","2013","Brackish","Teche/Vermilion",
"CRMS0511","2013","Intermediate","Teche/Vermilion",
"CRMS0513","2013","Swamp","Teche/Vermilion",
"CRMS0514","2013","Intermediate","Teche/Vermilion",
"CRMS0517","2013","Intermediate","Teche/Vermilion",
"CRMS0520","2013","Intermediate","Teche/Vermilion",
"CRMS0522","2013","Brackish","Teche/Vermilion",
"CRMS0523","2013","Brackish","Teche/Vermilion",
"CRMS0524","2013","Brackish","Teche/Vermilion",
"CRMS0527","2013","Brackish","Teche/Vermilion",
"CRMS0529","2013","Brackish","Teche/Vermilion",
"CRMS0530","2013","Brackish","Teche/Vermilion",
"CRMS0531","2013","Intermediate","Teche/Vermilion",
"CRMS0532","2013","Intermediate","Teche/Vermilion",
"CRMS0535","2013","Brackish","Teche/Vermilion",
"CRMS0536","2013","Brackish","Teche/Vermilion",
"CRMS0541","2013","Saline","Teche/Vermilion",
"CRMS0542","2013","Fresh","Teche/Vermilion",
"CRMS0543","2013","Fresh","Teche/Vermilion",
"CRMS0544","2013","Intermediate","Teche/Vermilion",
"CRMS0545","2013","Fresh","Teche/Vermilion",
"CRMS0547","2013","Swamp","Teche/Vermilion",
"CRMS0549","2013","Intermediate","Teche/Vermilion",
"CRMS0550","2013","Intermediate","Teche/Vermilion",
"CRMS0551","2013","Fresh","Teche/Vermilion",
"CRMS0552","2013","Fresh","Teche/Vermilion",
"CRMS0553","2013","Intermediate","Mermentau",
"CRMS0554","2013","Intermediate","Mermentau",
"CRMS0556","2013","Intermediate","Mermentau",
"CRMS0557","2013","Intermediate","Mermentau",
"CRMS0560","2013","Fresh","Mermentau",
"CRMS0562","2013","Fresh","Mermentau",
"CRMS0565","2013","Fresh","Mermentau",
"CRMS0567","2013","Intermediate","Mermentau",
"CRMS0568","2013","Intermediate","Mermentau",
"CRMS0570","2013","Fresh","Mermentau",
"CRMS0571","2013","Intermediate","Mermentau",
"CRMS0572","2013","Intermediate","Mermentau",
"CRMS0574","2013","Intermediate","Mermentau",
"CRMS0575","2013","Intermediate","Mermentau",
"CRMS0576","2013","Brackish","Mermentau",
"CRMS0580","2013","Intermediate","Mermentau",
"CRMS0581","2013","Saline","Mermentau",
"CRMS0583","2013","Intermediate","Mermentau",
"CRMS0584","2013","Brackish","Mermentau",
"CRMS0587","2013","Intermediate","Mermentau",
"CRMS0588","2013","Brackish","Mermentau",
"CRMS0589","2013","Brackish","Mermentau",
"CRMS0590","2013","Fresh","Mermentau",
"CRMS0593","2013","Fresh","Mermentau",
"CRMS0595","2013","Fresh","Mermentau",
"CRMS0599","2013","Brackish","Mermentau",
"CRMS0600","2013","Saline","Mermentau",
"CRMS0603","2013","Intermediate","Mermentau",
"CRMS0604","2013","Intermediate","Mermentau",
"CRMS0605","2013","Intermediate","Mermentau",
"CRMS0608","2013","Brackish","Mermentau",
"CRMS0609","2013","Brackish","Mermentau",
"CRMS0610","2013","Brackish","Mermentau",
"CRMS0614","2013","Brackish","Mermentau",
"CRMS0615","2013","Brackish","Mermentau",
"CRMS0616","2013","Brackish","Mermentau",
"CRMS0618","2013","Brackish","Mermentau",
"CRMS0619","2013","Intermediate","Mermentau",
"CRMS0622","2013","Brackish","Mermentau",
"CRMS0623","2013","Brackish","Mermentau",
"CRMS0624","2013","Intermediate","Mermentau",
"CRMS0626","2013","Intermediate","Mermentau",
"CRMS0630","2013","Brackish","Mermentau",
"CRMS0632","2013","Brackish","Mermentau",
"CRMS0633","2013","Brackish","Mermentau",
"CRMS0635","2013","Intermediate","Calcasieu/Sabine",
"CRMS0638","2013","Intermediate","Calcasieu/Sabine",
"CRMS0639","2013","Intermediate","Calcasieu/Sabine",
"CRMS0641","2013","Intermediate","Calcasieu/Sabine",
"CRMS0642","2013","Intermediate","Calcasieu/Sabine",
"CRMS0644","2013","Saline","Calcasieu/Sabine",
"CRMS0645","2013","Brackish","Calcasieu/Sabine",
"CRMS0647","2013","Intermediate","Calcasieu/Sabine",
"CRMS0648","2013","Intermediate","Calcasieu/Sabine",
"CRMS0650","2013","Fresh","Calcasieu/Sabine",
"CRMS0651","2013","Intermediate","Calcasieu/Sabine",
"CRMS0655","2013","Saline","Calcasieu/Sabine",
"CRMS0656","2013","Saline","Calcasieu/Sabine",
"CRMS0658","2013","Intermediate","Calcasieu/Sabine",
"CRMS0660","2013","Intermediate","Calcasieu/Sabine",
"CRMS0661","2013","Intermediate","Calcasieu/Sabine",
"CRMS0662","2013","Brackish","Calcasieu/Sabine",
"CRMS0663","2013","Intermediate","Calcasieu/Sabine",
"CRMS0665","2013","Intermediate","Calcasieu/Sabine",
"CRMS0669","2013","Intermediate","Calcasieu/Sabine",
"CRMS0672","2013","Brackish","Calcasieu/Sabine",
"CRMS0677","2013","Intermediate","Calcasieu/Sabine",
"CRMS0680","2013","Brackish","Calcasieu/Sabine",
"CRMS0682","2013","Intermediate","Calcasieu/Sabine",
"CRMS0683","2013","Intermediate","Calcasieu/Sabine",
"CRMS0684","2013","Brackish","Calcasieu/Sabine",
"CRMS0685","2013","Brackish","Calcasieu/Sabine",
"CRMS0687","2013","Saline","Calcasieu/Sabine",
"CRMS0691","2013","Intermediate","Calcasieu/Sabine",
"CRMS0693","2013","Intermediate","Calcasieu/Sabine",
"CRMS0694","2013","Intermediate","Calcasieu/Sabine",
"CRMS0697","2013","Intermediate","Calcasieu/Sabine",
"CRMS0978","2013","Saline","Terrebonne",
"CRMS1024","2013","Saline","Pontchartrain",
"CRMS1069","2013","Saline","Pontchartrain",
"CRMS1100","2013","Intermediate","Mermentau",
"CRMS1130","2013","Intermediate","Mermentau",
"CRMS1205","2013","Intermediate","Calcasieu/Sabine",
"CRMS1277","2013","Fresh","Mermentau",
"CRMS1409","2013","Intermediate","Mermentau",
"CRMS1413","2013","Intermediate","Mermentau",
"CRMS1446","2013","Fresh","Mermentau",
"CRMS1650","2013","Intermediate","Teche/Vermilion",
"CRMS1738","2013","Brackish","Calcasieu/Sabine",
"CRMS1743","2013","Brackish","Calcasieu/Sabine",
"CRMS1838","2013","Intermediate","Calcasieu/Sabine",
"CRMS1858","2013","Intermediate","Calcasieu/Sabine",
"CRMS1965","2013","Brackish","Mermentau",
"CRMS2041","2013","Intermediate","Teche/Vermilion",
"CRMS2154","2013","Brackish","Calcasieu/Sabine",
"CRMS2156","2013","Intermediate","Calcasieu/Sabine",
"CRMS2166","2013","Brackish","Calcasieu/Sabine",
"CRMS2189","2013","Brackish","Calcasieu/Sabine",
"CRMS2219","2013","Brackish","Calcasieu/Sabine",
"CRMS2334","2013","Intermediate","Calcasieu/Sabine",
"CRMS2418","2013","Brackish","Calcasieu/Sabine",
"CRMS2493","2013","Intermediate","Mermentau",
"CRMS2568","2013","Fresh","Atchafalaya",
"CRMS2608","2013","Fresh","Mississippi River Delta",
"CRMS2614","2013","Brackish","Breton Sound",
"CRMS2627","2013","Fresh","Mississippi River Delta",
"CRMS2634","2013","Fresh","Mississippi River Delta",
"CRMS2785","2013","Fresh","Terrebonne",
"CRMS2825","2013","Brackish","Terrebonne",
"CRMS2830","2013","Intermediate","Pontchartrain",
"CRMS2854","2013","Intermediate","Pontchartrain",
"CRMS2862","2013","Fresh","Terrebonne",
"CRMS2881","2013","Fresh","Terrebonne",
"CRMS2887","2013","Fresh","Terrebonne",
"CRMS2939","2013","Fresh","Terrebonne",
"CRMS2991","2013","Fresh","Barataria",
"CRMS3054","2013","Fresh","Barataria",
"CRMS3136","2013","Fresh","Barataria",
"CRMS3166","2013","Fresh","Barataria",
"CRMS3169","2013","Fresh","Barataria",
"CRMS3296","2013","Saline","Terrebonne",
"CRMS3565","2013","Brackish","Barataria",
"CRMS3601","2013","Brackish","Barataria",
"CRMS3617","2013","Brackish","Barataria",
"CRMS3626","2013","Brackish","Pontchartrain",
"CRMS3639","2013","Brackish","Pontchartrain",
"CRMS3641","2013","Brackish","Pontchartrain",
"CRMS3650","2013","Brackish","Pontchartrain",
"CRMS3664","2013","Brackish","Pontchartrain",
"CRMS3667","2013","Intermediate","Pontchartrain",
"CRMS3680","2013","Saline","Barataria",
"CRMS3784","2013","Brackish","Pontchartrain",
"CRMS3800","2013","Brackish","Pontchartrain",
"CRMS3913","2013","Intermediate","Pontchartrain",
"CRMS3985","2013","Intermediate","Barataria",
"CRMS4014","2013","Intermediate","Atchafalaya",
"CRMS4016","2013","Fresh","Atchafalaya",
"CRMS4045","2013","Intermediate","Terrebonne",
"CRMS4094","2013","Intermediate","Pontchartrain",
"CRMS4103","2013","Intermediate","Barataria",
"CRMS4107","2013","Intermediate","Pontchartrain",
"CRMS4110","2013","Intermediate","Pontchartrain",
"CRMS4218","2013","Intermediate","Barataria",
"CRMS4245","2013","Intermediate","Barataria",
"CRMS4355","2013","Intermediate","Breton Sound",
"CRMS4406","2013","Brackish","Pontchartrain",
"CRMS4407","2013","Intermediate","Pontchartrain",
"CRMS4448","2013","Fresh","Mississippi River Delta",
"CRMS4455","2013","Saline","Terrebonne",
"CRMS4529","2013","Saline","Barataria",
"CRMS4548","2013","Saline","Pontchartrain",
"CRMS4551","2013","Saline","Pontchartrain",
"CRMS4557","2013","Saline","Pontchartrain",
"CRMS4572","2013","Saline","Pontchartrain",
"CRMS4596","2013","Saline","Pontchartrain",
"CRMS4626","2013","Intermediate","Mississippi River Delta",
"CRMS4690","2013","Saline","Barataria",
"CRMS4779","2013","Swamp","Atchafalaya",
"CRMS4782","2013","Swamp","Atchafalaya",
"CRMS4808","2013","Swamp","Atchafalaya",
"CRMS4809","2013","Swamp","Atchafalaya",
"CRMS4900","2013","Swamp","Atchafalaya",
"CRMS4938","2013","Swamp","Atchafalaya",
"CRMS5003","2013","Swamp","Atchafalaya",
"CRMS5035","2013","Swamp","Terrebonne",
"CRMS5116","2013","Swamp","Barataria",
"CRMS5167","2013","Swamp","Pontchartrain",
"CRMS5255","2013","Swamp","Pontchartrain",
"CRMS5267","2013","Swamp","Pontchartrain",
"CRMS5373","2013","Swamp","Pontchartrain",
"CRMS5414","2013","Swamp","Pontchartrain",
"CRMS5452","2013","Swamp","Pontchartrain",
"CRMS5536","2013","Swamp","Terrebonne",
"CRMS5672","2013","Swamp","Barataria",
"CRMS5770","2013","Swamp","Terrebonne",
"CRMS5845","2013","Swamp","Pontchartrain",
"CRMS5992","2013","Swamp","Teche/Vermilion",
"CRMS6008","2013","Swamp","Atchafalaya",
"CRMS6038","2013","Swamp","Atchafalaya",
"CRMS6042","2013","Swamp","Atchafalaya",
"CRMS6088","2013","Swamp","Pontchartrain",
"CRMS6090","2013","Swamp","Pontchartrain",
"CRMS6209","2013","Swamp","Pontchartrain",
"CRMS6299","2013","Saline","Pontchartrain",
"CRMS6301","2013","Saline","Calcasieu/Sabine",
"CRMS6302","2013","Saline","Calcasieu/Sabine",
"CRMS6303","2013","Intermediate","Barataria",
"CRMS6304","2013","Fresh","Atchafalaya",
