"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0301","2019","Fresh","Terrebonne",
"CRMS0302","2019","Saline","Terrebonne",
"CRMS0303","2019","Saline","Terrebonne",
"CRMS0305","2019","Intermediate","Terrebonne",
"CRMS0307","2019","Saline","Terrebonne",
"CRMS0309","2019","Brackish","Terrebonne",
"CRMS0310","2019","Saline","Terrebonne",
"CRMS0311","2019","Saline","Terrebonne",
"CRMS0312","2019","Intermediate","Terrebonne",
"CRMS0315","2019","Saline","Terrebonne",
"CRMS0318","2019","Saline","Terrebonne",
"CRMS0319","2019","Saline","Terrebonne",
"CRMS0322","2019","Saline","Terrebonne",
"CRMS0324","2019","Swamp","Terrebonne",
"CRMS0326","2019","Brackish","Terrebonne",
"CRMS0327","2019","Fresh","Terrebonne",
"CRMS0329","2019","Fresh","Terrebonne",
"CRMS0331","2019","Fresh","Terrebonne",
"CRMS0332","2019","Brackish","Terrebonne",
"CRMS0335","2019","Saline","Terrebonne",
"CRMS0336","2019","Saline","Terrebonne",
"CRMS0337","2019","Saline","Terrebonne",
"CRMS0338","2019","Saline","Terrebonne",
"CRMS0341","2019","Saline","Terrebonne",
"CRMS0345","2019","Saline","Terrebonne",
"CRMS0347","2019","Saline","Terrebonne",
"CRMS0354","2019","Brackish","Terrebonne",
"CRMS0355","2019","Saline","Terrebonne",
"CRMS0365","2019","Fresh","Terrebonne",
"CRMS0367","2019","Fresh","Terrebonne",
"CRMS0369","2019","Brackish","Terrebonne",
"CRMS0371","2019","Fresh","Terrebonne",
"CRMS0374","2019","Saline","Terrebonne",
"CRMS0376","2019","Saline","Terrebonne",
"CRMS0377","2019","Saline","Terrebonne",
"CRMS0381","2019","Fresh","Terrebonne",
"CRMS0382","2019","Fresh","Terrebonne",
"CRMS0383","2019","Saline","Terrebonne",
"CRMS0385","2019","Brackish","Terrebonne",
"CRMS0386","2019","Saline","Terrebonne",
"CRMS0387","2019","Saline","Terrebonne",
"CRMS0390","2019","Brackish","Terrebonne",
"CRMS0392","2019","Intermediate","Terrebonne",
"CRMS0394","2019","Intermediate","Terrebonne",
"CRMS0395","2019","Intermediate","Terrebonne",
"CRMS0396","2019","Brackish","Terrebonne",
"CRMS0397","2019","Saline","Terrebonne",
"CRMS0398","2019","Intermediate","Terrebonne",
"CRMS0399","2019","Intermediate","Terrebonne",
"CRMS0400","2019","Intermediate","Terrebonne",
"CRMS0403","2019","Swamp","Terrebonne",
"CRMS0409","2019","Fresh","Terrebonne",
"CRMS0411","2019","Fresh","Terrebonne",
"CRMS0414","2019","Swamp","Terrebonne",
"CRMS0416","2019","Brackish","Terrebonne",
"CRMS0421","2019","Saline","Terrebonne",
"CRMS0434","2019","Brackish","Terrebonne",
"CRMS0461","2019","Fresh","Atchafalaya",
"CRMS0463","2019","Fresh","Atchafalaya",
"CRMS0464","2019","Fresh","Atchafalaya",
"CRMS0465","2019","Fresh","Atchafalaya",
"CRMS0479","2019","Fresh","Atchafalaya",
"CRMS0482","2019","Fresh","Atchafalaya",
"CRMS0488","2019","Intermediate","Teche/Vermilion",
"CRMS0489","2019","Fresh","Teche/Vermilion",
"CRMS0490","2019","Fresh","Teche/Vermilion",
"CRMS0493","2019","Fresh","Teche/Vermilion",
"CRMS0494","2019","Intermediate","Teche/Vermilion",
"CRMS0496","2019","Intermediate","Teche/Vermilion",
"CRMS0498","2019","Brackish","Teche/Vermilion",
"CRMS0499","2019","Intermediate","Teche/Vermilion",
"CRMS0501","2019","Intermediate","Teche/Vermilion",
"CRMS0504","2019","Brackish","Teche/Vermilion",
"CRMS0507","2019","Intermediate","Teche/Vermilion",
"CRMS0508","2019","Intermediate","Teche/Vermilion",
"CRMS0511","2019","Intermediate","Teche/Vermilion",
"CRMS0513","2019","Swamp","Teche/Vermilion",
"CRMS0514","2019","Intermediate","Teche/Vermilion",
"CRMS0517","2019","Fresh","Teche/Vermilion",
"CRMS0520","2019","Brackish","Teche/Vermilion",
"CRMS0522","2019","Brackish","Teche/Vermilion",
"CRMS0523","2019","Brackish","Teche/Vermilion",
"CRMS0524","2019","Brackish","Teche/Vermilion",
"CRMS0527","2019","Intermediate","Teche/Vermilion",
"CRMS0529","2019","Intermediate","Teche/Vermilion",
"CRMS0530","2019","Brackish","Teche/Vermilion",
"CRMS0531","2019","Intermediate","Teche/Vermilion",
"CRMS0532","2019","Intermediate","Teche/Vermilion",
"CRMS0535","2019","Brackish","Teche/Vermilion",
"CRMS0536","2019","Intermediate","Teche/Vermilion",
"CRMS0541","2019","Brackish","Teche/Vermilion",
"CRMS0542","2019","Fresh","Teche/Vermilion",
"CRMS0543","2019","Fresh","Teche/Vermilion",
"CRMS0544","2019","Intermediate","Teche/Vermilion",
"CRMS0545","2019","Fresh","Teche/Vermilion",
"CRMS0547","2019","Swamp","Teche/Vermilion",
"CRMS0549","2019","Intermediate","Teche/Vermilion",
"CRMS0550","2019","Fresh","Teche/Vermilion",
"CRMS0551","2019","Fresh","Teche/Vermilion",
"CRMS0552","2019","Fresh","Teche/Vermilion",
"CRMS0553","2019","Intermediate","Mermentau",
"CRMS0554","2019","Fresh","Mermentau",
"CRMS0556","2019","Fresh","Mermentau",
"CRMS0557","2019","Fresh","Mermentau",
"CRMS0560","2019","Fresh","Mermentau",
"CRMS0562","2019","Fresh","Mermentau",
"CRMS0565","2019","Fresh","Mermentau",
"CRMS0567","2019","Fresh","Mermentau",
"CRMS0568","2019","Intermediate","Mermentau",
"CRMS0570","2019","Fresh","Mermentau",
"CRMS0571","2019","Intermediate","Mermentau",
"CRMS0572","2019","Fresh","Mermentau",
"CRMS0574","2019","Intermediate","Mermentau",
"CRMS0575","2019","Fresh","Mermentau",
"CRMS0576","2019","Intermediate","Mermentau",
"CRMS0580","2019","Intermediate","Mermentau",
"CRMS0581","2019","Saline","Mermentau",
"CRMS0583","2019","Intermediate","Mermentau",
"CRMS0584","2019","Intermediate","Mermentau",
"CRMS0587","2019","Intermediate","Mermentau",
"CRMS0588","2019","Intermediate","Mermentau",
"CRMS0589","2019","Saline","Mermentau",
"CRMS0590","2019","Fresh","Mermentau",
"CRMS0593","2019","Fresh","Mermentau",
"CRMS0595","2019","Fresh","Mermentau",
"CRMS0599","2019","Brackish","Mermentau",
"CRMS0600","2019","Brackish","Mermentau",
"CRMS0603","2019","Intermediate","Mermentau",
"CRMS0604","2019","Intermediate","Mermentau",
"CRMS0605","2019","Intermediate","Mermentau",
"CRMS0608","2019","Intermediate","Mermentau",
"CRMS0609","2019","Brackish","Mermentau",
"CRMS0610","2019","Brackish","Mermentau",
"CRMS0614","2019","Brackish","Mermentau",
"CRMS0615","2019","Brackish","Mermentau",
"CRMS0616","2019","Intermediate","Mermentau",
"CRMS0618","2019","Brackish","Mermentau",
"CRMS0619","2019","Intermediate","Mermentau",
"CRMS0622","2019","Intermediate","Mermentau",
"CRMS0623","2019","Brackish","Mermentau",
"CRMS0624","2019","Intermediate","Mermentau",
"CRMS0626","2019","Intermediate","Mermentau",
"CRMS0630","2019","Brackish","Mermentau",
"CRMS0632","2019","Intermediate","Mermentau",
"CRMS0633","2019","Intermediate","Mermentau",
"CRMS0635","2019","Intermediate","Calcasieu/Sabine",
"CRMS0638","2019","Intermediate","Calcasieu/Sabine",
"CRMS0639","2019","Intermediate","Calcasieu/Sabine",
"CRMS0641","2019","Intermediate","Calcasieu/Sabine",
"CRMS0642","2019","Intermediate","Calcasieu/Sabine",
"CRMS0644","2019","Brackish","Calcasieu/Sabine",
"CRMS0645","2019","Brackish","Calcasieu/Sabine",
"CRMS0647","2019","Intermediate","Calcasieu/Sabine",
"CRMS0648","2019","Intermediate","Calcasieu/Sabine",
"CRMS0650","2019","Fresh","Calcasieu/Sabine",
"CRMS0651","2019","Intermediate","Calcasieu/Sabine",
"CRMS0655","2019","Brackish","Calcasieu/Sabine",
"CRMS0656","2019","Brackish","Calcasieu/Sabine",
"CRMS0658","2019","Brackish","Calcasieu/Sabine",
"CRMS0660","2019","Intermediate","Calcasieu/Sabine",
"CRMS0661","2019","Intermediate","Calcasieu/Sabine",
"CRMS0662","2019","Brackish","Calcasieu/Sabine",
"CRMS0663","2019","Brackish","Calcasieu/Sabine",
"CRMS0665","2019","Intermediate","Calcasieu/Sabine",
"CRMS0669","2019","Intermediate","Calcasieu/Sabine",
"CRMS0672","2019","Saline","Calcasieu/Sabine",
"CRMS0677","2019","Intermediate","Calcasieu/Sabine",
"CRMS0680","2019","Brackish","Calcasieu/Sabine",
"CRMS0682","2019","Intermediate","Calcasieu/Sabine",
"CRMS0683","2019","Intermediate","Calcasieu/Sabine",
"CRMS0684","2019","Brackish","Calcasieu/Sabine",
"CRMS0685","2019","Saline","Calcasieu/Sabine",
"CRMS0687","2019","Saline","Calcasieu/Sabine",
"CRMS0691","2019","Intermediate","Calcasieu/Sabine",
"CRMS0693","2019","Intermediate","Calcasieu/Sabine",
"CRMS0694","2019","Intermediate","Calcasieu/Sabine",
"CRMS0697","2019","Intermediate","Calcasieu/Sabine",
"CRMS0978","2019","Saline","Terrebonne",
"CRMS1024","2019","Saline","Pontchartrain",
"CRMS1069","2019","Saline","Pontchartrain",
"CRMS1100","2019","Fresh","Mermentau",
"CRMS1130","2019","Fresh","Mermentau",
"CRMS1205","2019","Brackish","Calcasieu/Sabine",
"CRMS1277","2019","Fresh","Mermentau",
"CRMS1409","2019","Intermediate","Mermentau",
"CRMS1413","2019","Intermediate","Mermentau",
"CRMS1446","2019","Fresh","Mermentau",
"CRMS1650","2019","Intermediate","Teche/Vermilion",
"CRMS1738","2019","Brackish","Calcasieu/Sabine",
"CRMS1743","2019","Brackish","Calcasieu/Sabine",
"CRMS1838","2019","Intermediate","Calcasieu/Sabine",
"CRMS1858","2019","Intermediate","Calcasieu/Sabine",
"CRMS1965","2019","Intermediate","Mermentau",
"CRMS2041","2019","Intermediate","Teche/Vermilion",
"CRMS2154","2019","Intermediate","Calcasieu/Sabine",
"CRMS2156","2019","Brackish","Calcasieu/Sabine",
"CRMS2166","2019","Brackish","Calcasieu/Sabine",
"CRMS2189","2019","Brackish","Calcasieu/Sabine",
"CRMS2219","2019","Brackish","Calcasieu/Sabine",
"CRMS2334","2019","Intermediate","Calcasieu/Sabine",
"CRMS2418","2019","Brackish","Calcasieu/Sabine",
"CRMS2493","2019","Intermediate","Mermentau",
"CRMS2568","2019","Fresh","Atchafalaya",
"CRMS2608","2019","Fresh","Mississippi River Delta",
"CRMS2614","2019","Intermediate","Breton Sound",
"CRMS2627","2019","Fresh","Mississippi River Delta",
"CRMS2634","2019","Fresh","Mississippi River Delta",
"CRMS2785","2019","Intermediate","Terrebonne",
"CRMS2825","2019","Brackish","Terrebonne",
"CRMS2830","2019","Intermediate","Pontchartrain",
"CRMS2854","2019","Intermediate","Pontchartrain",
"CRMS2862","2019","Intermediate","Terrebonne",
"CRMS2881","2019","Fresh","Terrebonne",
"CRMS2887","2019","Fresh","Terrebonne",
"CRMS2939","2019","Fresh","Terrebonne",
"CRMS2991","2019","Fresh","Barataria",
"CRMS3054","2019","Intermediate","Barataria",
"CRMS3136","2019","Fresh","Barataria",
"CRMS3166","2019","Fresh","Barataria",
"CRMS3169","2019","Fresh","Barataria",
"CRMS3296","2019","Saline","Terrebonne",
"CRMS3565","2019","Brackish","Barataria",
"CRMS3617","2019","Brackish","Barataria",
"CRMS3626","2019","Intermediate","Pontchartrain",
"CRMS3639","2019","Intermediate","Pontchartrain",
"CRMS3641","2019","Intermediate","Pontchartrain",
"CRMS3650","2019","Brackish","Pontchartrain",
"CRMS3664","2019","Brackish","Pontchartrain",
"CRMS3667","2019","Intermediate","Pontchartrain",
"CRMS3680","2019","Saline","Barataria",
"CRMS3784","2019","Brackish","Pontchartrain",
"CRMS3800","2019","Intermediate","Pontchartrain",
"CRMS3913","2019","Intermediate","Pontchartrain",
"CRMS4014","2019","Fresh","Atchafalaya",
"CRMS4016","2019","Fresh","Atchafalaya",
"CRMS4045","2019","Fresh","Terrebonne",
"CRMS4094","2019","Fresh","Pontchartrain",
"CRMS4107","2019","Intermediate","Pontchartrain",
"CRMS4110","2019","Intermediate","Pontchartrain",
"CRMS4218","2019","Intermediate","Barataria",
"CRMS4245","2019","Intermediate","Barataria",
"CRMS4355","2019","Intermediate","Breton Sound",
"CRMS4406","2019","Brackish","Pontchartrain",
"CRMS4407","2019","Intermediate","Pontchartrain",
"CRMS4448","2019","Intermediate","Mississippi River Delta",
"CRMS4455","2019","Saline","Terrebonne",
"CRMS4529","2019","Saline","Barataria",
"CRMS4548","2019","Saline","Pontchartrain",
"CRMS4551","2019","Saline","Pontchartrain",
"CRMS4557","2019","Saline","Pontchartrain",
"CRMS4572","2019","Saline","Pontchartrain",
"CRMS4596","2019","Saline","Pontchartrain",
"CRMS4626","2019","Fresh","Mississippi River Delta",
"CRMS4690","2019","Saline","Barataria",
"CRMS4779","2019","Swamp","Atchafalaya",
"CRMS4782","2019","Swamp","Atchafalaya",
"CRMS4808","2019","Swamp","Atchafalaya",
"CRMS4809","2019","Swamp","Atchafalaya",
"CRMS4900","2019","Swamp","Atchafalaya",
"CRMS4938","2019","Swamp","Atchafalaya",
"CRMS5003","2019","Swamp","Atchafalaya",
"CRMS5035","2019","Swamp","Terrebonne",
"CRMS5116","2019","Swamp","Barataria",
"CRMS5167","2019","Swamp","Pontchartrain",
"CRMS5255","2019","Swamp","Pontchartrain",
"CRMS5267","2019","Swamp","Pontchartrain",
"CRMS5414","2019","Swamp","Pontchartrain",
"CRMS5452","2019","Swamp","Pontchartrain",
"CRMS5536","2019","Swamp","Terrebonne",
"CRMS5672","2019","Swamp","Barataria",
"CRMS5770","2019","Swamp","Terrebonne",
"CRMS5845","2019","Swamp","Pontchartrain",
"CRMS5992","2019","Swamp","Teche/Vermilion",
"CRMS6008","2019","Swamp","Atchafalaya",
"CRMS6038","2019","Swamp","Atchafalaya",
"CRMS6042","2019","Swamp","Atchafalaya",
"CRMS6088","2019","Swamp","Pontchartrain",
"CRMS6090","2019","Swamp","Pontchartrain",
"CRMS6209","2019","Swamp","Pontchartrain",
"CRMS6299","2019","Brackish","Pontchartrain",
"CRMS6301","2019","Saline","Calcasieu/Sabine",
"CRMS6302","2019","Saline","Calcasieu/Sabine",
"CRMS6303","2019","Intermediate","Barataria",
"CRMS6304","2019","Fresh","Atchafalaya",
