"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0355","2017","Brackish","Terrebonne",
"CRMS0365","2017","Fresh","Terrebonne",
"CRMS0367","2017","Fresh","Terrebonne",
"CRMS0369","2017","Brackish","Terrebonne",
"CRMS0371","2017","Fresh","Terrebonne",
"CRMS0374","2017","Saline","Terrebonne",
"CRMS0376","2017","Saline","Terrebonne",
"CRMS0377","2017","Saline","Terrebonne",
"CRMS0381","2017","Fresh","Terrebonne",
"CRMS0382","2017","Fresh","Terrebonne",
"CRMS0383","2017","Saline","Terrebonne",
"CRMS0385","2017","Brackish","Terrebonne",
"CRMS0386","2017","Saline","Terrebonne",
"CRMS0387","2017","Saline","Terrebonne",
"CRMS0390","2017","Brackish","Terrebonne",
"CRMS0392","2017","Intermediate","Terrebonne",
"CRMS0394","2017","Brackish","Terrebonne",
"CRMS0395","2017","Intermediate","Terrebonne",
"CRMS0396","2017","Brackish","Terrebonne",
"CRMS0397","2017","Saline","Terrebonne",
"CRMS0398","2017","Intermediate","Terrebonne",
"CRMS0399","2017","Brackish","Terrebonne",
"CRMS0400","2017","Intermediate","Terrebonne",
"CRMS0403","2017","Swamp","Terrebonne",
"CRMS0409","2017","Fresh","Terrebonne",
"CRMS0411","2017","Fresh","Terrebonne",
"CRMS0414","2017","Swamp","Terrebonne",
"CRMS0416","2017","Brackish","Terrebonne",
"CRMS0421","2017","Saline","Terrebonne",
"CRMS0434","2017","Saline","Terrebonne",
"CRMS0461","2017","Fresh","Atchafalaya",
"CRMS0463","2017","Fresh","Atchafalaya",
"CRMS0464","2017","Fresh","Atchafalaya",
"CRMS0465","2017","Fresh","Atchafalaya",
"CRMS0479","2017","Fresh","Atchafalaya",
"CRMS0482","2017","Fresh","Atchafalaya",
"CRMS0488","2017","Intermediate","Teche/Vermilion",
"CRMS0489","2017","Fresh","Teche/Vermilion",
"CRMS0490","2017","Fresh","Teche/Vermilion",
"CRMS0493","2017","Fresh","Teche/Vermilion",
"CRMS0494","2017","Intermediate","Teche/Vermilion",
"CRMS0496","2017","Intermediate","Teche/Vermilion",
"CRMS0498","2017","Brackish","Teche/Vermilion",
"CRMS0499","2017","Brackish","Teche/Vermilion",
"CRMS0501","2017","Intermediate","Teche/Vermilion",
"CRMS0504","2017","Brackish","Teche/Vermilion",
"CRMS0507","2017","Intermediate","Teche/Vermilion",
"CRMS0508","2017","Intermediate","Teche/Vermilion",
"CRMS0511","2017","Intermediate","Teche/Vermilion",
"CRMS0513","2017","Swamp","Teche/Vermilion",
"CRMS0514","2017","Intermediate","Teche/Vermilion",
"CRMS0517","2017","Intermediate","Teche/Vermilion",
"CRMS0520","2017","Intermediate","Teche/Vermilion",
"CRMS0522","2017","Brackish","Teche/Vermilion",
"CRMS0523","2017","Brackish","Teche/Vermilion",
"CRMS0524","2017","Brackish","Teche/Vermilion",
"CRMS0527","2017","Brackish","Teche/Vermilion",
"CRMS0529","2017","Intermediate","Teche/Vermilion",
"CRMS0530","2017","Brackish","Teche/Vermilion",
"CRMS0531","2017","Brackish","Teche/Vermilion",
"CRMS0532","2017","Intermediate","Teche/Vermilion",
"CRMS0535","2017","Brackish","Teche/Vermilion",
"CRMS0536","2017","Intermediate","Teche/Vermilion",
"CRMS0541","2017","Brackish","Teche/Vermilion",
"CRMS0542","2017","Fresh","Teche/Vermilion",
"CRMS0543","2017","Fresh","Teche/Vermilion",
"CRMS0544","2017","Intermediate","Teche/Vermilion",
"CRMS0545","2017","Fresh","Teche/Vermilion",
"CRMS0547","2017","Swamp","Teche/Vermilion",
"CRMS0549","2017","Intermediate","Teche/Vermilion",
"CRMS0550","2017","Fresh","Teche/Vermilion",
"CRMS0551","2017","Fresh","Teche/Vermilion",
"CRMS0552","2017","Fresh","Teche/Vermilion",
"CRMS0553","2017","Intermediate","Mermentau",
"CRMS0554","2017","Intermediate","Mermentau",
"CRMS0556","2017","Intermediate","Mermentau",
"CRMS0557","2017","Intermediate","Mermentau",
"CRMS0560","2017","Fresh","Mermentau",
"CRMS0562","2017","Fresh","Mermentau",
"CRMS0565","2017","Fresh","Mermentau",
"CRMS0567","2017","Intermediate","Mermentau",
"CRMS0568","2017","Intermediate","Mermentau",
"CRMS0570","2017","Fresh","Mermentau",
"CRMS0571","2017","Intermediate","Mermentau",
"CRMS0572","2017","Fresh","Mermentau",
"CRMS0574","2017","Intermediate","Mermentau",
"CRMS0575","2017","Intermediate","Mermentau",
"CRMS0576","2017","Intermediate","Mermentau",
"CRMS0580","2017","Intermediate","Mermentau",
"CRMS0581","2017","Saline","Mermentau",
"CRMS0583","2017","Intermediate","Mermentau",
"CRMS0584","2017","Intermediate","Mermentau",
"CRMS0587","2017","Intermediate","Mermentau",
"CRMS0588","2017","Intermediate","Mermentau",
"CRMS0589","2017","Saline","Mermentau",
"CRMS0590","2017","Fresh","Mermentau",
"CRMS0593","2017","Fresh","Mermentau",
"CRMS0595","2017","Fresh","Mermentau",
"CRMS0599","2017","Brackish","Mermentau",
"CRMS0600","2017","Brackish","Mermentau",
"CRMS0603","2017","Intermediate","Mermentau",
"CRMS0604","2017","Intermediate","Mermentau",
"CRMS0605","2017","Intermediate","Mermentau",
"CRMS0608","2017","Intermediate","Mermentau",
"CRMS0609","2017","Brackish","Mermentau",
"CRMS0610","2017","Brackish","Mermentau",
"CRMS0614","2017","Brackish","Mermentau",
"CRMS0615","2017","Brackish","Mermentau",
"CRMS0616","2017","Intermediate","Mermentau",
"CRMS0618","2017","Brackish","Mermentau",
"CRMS0619","2017","Intermediate","Mermentau",
"CRMS0622","2017","Intermediate","Mermentau",
"CRMS0623","2017","Brackish","Mermentau",
"CRMS0624","2017","Intermediate","Mermentau",
"CRMS0626","2017","Intermediate","Mermentau",
"CRMS0630","2017","Intermediate","Mermentau",
"CRMS0632","2017","Brackish","Mermentau",
"CRMS0633","2017","Intermediate","Mermentau",
"CRMS0635","2017","Intermediate","Calcasieu/Sabine",
"CRMS0638","2017","Intermediate","Calcasieu/Sabine",
"CRMS0639","2017","Intermediate","Calcasieu/Sabine",
"CRMS0641","2017","Intermediate","Calcasieu/Sabine",
"CRMS0642","2017","Intermediate","Calcasieu/Sabine",
"CRMS0644","2017","Brackish","Calcasieu/Sabine",
"CRMS0645","2017","Brackish","Calcasieu/Sabine",
"CRMS0647","2017","Intermediate","Calcasieu/Sabine",
"CRMS0648","2017","Intermediate","Calcasieu/Sabine",
"CRMS0650","2017","Fresh","Calcasieu/Sabine",
"CRMS0651","2017","Intermediate","Calcasieu/Sabine",
"CRMS0655","2017","Brackish","Calcasieu/Sabine",
"CRMS0656","2017","Brackish","Calcasieu/Sabine",
"CRMS0658","2017","Brackish","Calcasieu/Sabine",
"CRMS0660","2017","Intermediate","Calcasieu/Sabine",
"CRMS0661","2017","Intermediate","Calcasieu/Sabine",
"CRMS0662","2017","Brackish","Calcasieu/Sabine",
"CRMS0663","2017","Intermediate","Calcasieu/Sabine",
"CRMS0665","2017","Intermediate","Calcasieu/Sabine",
"CRMS0669","2017","Intermediate","Calcasieu/Sabine",
"CRMS0672","2017","Brackish","Calcasieu/Sabine",
"CRMS0677","2017","Intermediate","Calcasieu/Sabine",
"CRMS0680","2017","Brackish","Calcasieu/Sabine",
"CRMS0682","2017","Intermediate","Calcasieu/Sabine",
"CRMS0683","2017","Intermediate","Calcasieu/Sabine",
"CRMS0684","2017","Brackish","Calcasieu/Sabine",
"CRMS0685","2017","Brackish","Calcasieu/Sabine",
"CRMS0687","2017","Saline","Calcasieu/Sabine",
"CRMS0691","2017","Intermediate","Calcasieu/Sabine",
"CRMS0693","2017","Intermediate","Calcasieu/Sabine",
"CRMS0694","2017","Intermediate","Calcasieu/Sabine",
"CRMS0697","2017","Intermediate","Calcasieu/Sabine",
"CRMS0978","2017","Saline","Terrebonne",
"CRMS1024","2017","Saline","Pontchartrain",
"CRMS1069","2017","Saline","Pontchartrain",
"CRMS1100","2017","Intermediate","Mermentau",
"CRMS1130","2017","Intermediate","Mermentau",
"CRMS1205","2017","Brackish","Calcasieu/Sabine",
"CRMS1277","2017","Fresh","Mermentau",
"CRMS1409","2017","Intermediate","Mermentau",
"CRMS1413","2017","Intermediate","Mermentau",
"CRMS1446","2017","Fresh","Mermentau",
"CRMS1650","2017","Intermediate","Teche/Vermilion",
"CRMS1738","2017","Brackish","Calcasieu/Sabine",
"CRMS1743","2017","Brackish","Calcasieu/Sabine",
"CRMS1838","2017","Intermediate","Calcasieu/Sabine",
"CRMS1858","2017","Intermediate","Calcasieu/Sabine",
"CRMS1965","2017","Brackish","Mermentau",
"CRMS2041","2017","Intermediate","Teche/Vermilion",
"CRMS2154","2017","Intermediate","Calcasieu/Sabine",
"CRMS2156","2017","Intermediate","Calcasieu/Sabine",
"CRMS2166","2017","Brackish","Calcasieu/Sabine",
"CRMS2189","2017","Brackish","Calcasieu/Sabine",
"CRMS2219","2017","Intermediate","Calcasieu/Sabine",
"CRMS2334","2017","Intermediate","Calcasieu/Sabine",
"CRMS2418","2017","Brackish","Calcasieu/Sabine",
"CRMS2493","2017","Intermediate","Mermentau",
"CRMS2568","2017","Fresh","Atchafalaya",
"CRMS2608","2017","Intermediate","Mississippi River Delta",
"CRMS2614","2017","Intermediate","Breton Sound",
"CRMS2627","2017","Fresh","Mississippi River Delta",
"CRMS2634","2017","Intermediate","Mississippi River Delta",
"CRMS2785","2017","Fresh","Terrebonne",
"CRMS2825","2017","Brackish","Terrebonne",
"CRMS2830","2017","Intermediate","Pontchartrain",
"CRMS2854","2017","Intermediate","Pontchartrain",
"CRMS2881","2017","Fresh","Terrebonne",
"CRMS2887","2017","Fresh","Terrebonne",
"CRMS2939","2017","Fresh","Terrebonne",
"CRMS2991","2017","Fresh","Barataria",
"CRMS3054","2017","Intermediate","Barataria",
"CRMS3136","2017","Fresh","Barataria",
"CRMS3166","2017","Fresh","Barataria",
"CRMS3169","2017","Fresh","Barataria",
"CRMS3296","2017","Saline","Terrebonne",
"CRMS3565","2017","Brackish","Barataria",
"CRMS3601","2017","Saline","Barataria",
"CRMS3617","2017","Brackish","Barataria",
"CRMS3626","2017","Intermediate","Pontchartrain",
"CRMS3639","2017","Brackish","Pontchartrain",
"CRMS3641","2017","Intermediate","Pontchartrain",
"CRMS3650","2017","Brackish","Pontchartrain",
"CRMS3664","2017","Brackish","Pontchartrain",
"CRMS3667","2017","Intermediate","Pontchartrain",
"CRMS3680","2017","Saline","Barataria",
"CRMS3784","2017","Brackish","Pontchartrain",
"CRMS3800","2017","Intermediate","Pontchartrain",
"CRMS3913","2017","Intermediate","Pontchartrain",
"CRMS3985","2017","Fresh","Barataria",
"CRMS4014","2017","Fresh","Atchafalaya",
"CRMS4016","2017","Fresh","Atchafalaya",
"CRMS4045","2017","Fresh","Terrebonne",
"CRMS4094","2017","Intermediate","Pontchartrain",
"CRMS4103","2017","Intermediate","Barataria",
"CRMS4107","2017","Intermediate","Pontchartrain",
"CRMS4110","2017","Intermediate","Pontchartrain",
"CRMS4218","2017","Intermediate","Barataria",
"CRMS4245","2017","Intermediate","Barataria",
"CRMS4355","2017","Intermediate","Breton Sound",
"CRMS4406","2017","Brackish","Pontchartrain",
"CRMS4407","2017","Intermediate","Pontchartrain",
"CRMS4448","2017","Fresh","Mississippi River Delta",
"CRMS4455","2017","Saline","Terrebonne",
"CRMS4529","2017","Saline","Barataria",
"CRMS4548","2017","Saline","Pontchartrain",
"CRMS4551","2017","Saline","Pontchartrain",
"CRMS4557","2017","Saline","Pontchartrain",
"CRMS4572","2017","Saline","Pontchartrain",
"CRMS4596","2017","Saline","Pontchartrain",
"CRMS4626","2017","Intermediate","Mississippi River Delta",
"CRMS4690","2017","Saline","Barataria",
"CRMS4779","2017","Swamp","Atchafalaya",
"CRMS4782","2017","Swamp","Atchafalaya",
"CRMS4808","2017","Swamp","Atchafalaya",
"CRMS4809","2017","Swamp","Atchafalaya",
"CRMS4900","2017","Swamp","Atchafalaya",
"CRMS4938","2017","Swamp","Atchafalaya",
"CRMS5003","2017","Swamp","Atchafalaya",
"CRMS5035","2017","Swamp","Terrebonne",
"CRMS5116","2017","Swamp","Barataria",
"CRMS5167","2017","Swamp","Pontchartrain",
"CRMS5255","2017","Swamp","Pontchartrain",
"CRMS5267","2017","Swamp","Pontchartrain",
"CRMS5373","2017","Swamp","Pontchartrain",
"CRMS5414","2017","Swamp","Pontchartrain",
"CRMS5452","2017","Swamp","Pontchartrain",
"CRMS5536","2017","Swamp","Terrebonne",
"CRMS5672","2017","Swamp","Barataria",
"CRMS5770","2017","Swamp","Terrebonne",
"CRMS5845","2017","Swamp","Pontchartrain",
"CRMS5992","2017","Swamp","Teche/Vermilion",
"CRMS6008","2017","Swamp","Atchafalaya",
"CRMS6038","2017","Swamp","Atchafalaya",
"CRMS6042","2017","Swamp","Atchafalaya",
"CRMS6088","2017","Swamp","Pontchartrain",
"CRMS6090","2017","Swamp","Pontchartrain",
"CRMS6209","2017","Swamp","Pontchartrain",
"CRMS6299","2017","Brackish","Pontchartrain",
"CRMS6301","2017","Saline","Calcasieu/Sabine",
"CRMS6302","2017","Saline","Calcasieu/Sabine",
"CRMS6303","2017","Brackish","Barataria",
"CRMS6304","2017","Fresh","Atchafalaya",
