"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0341","2015","Saline","Terrebonne",
"CRMS0345","2015","Saline","Terrebonne",
"CRMS0347","2015","Saline","Terrebonne",
"CRMS0354","2015","Intermediate","Terrebonne",
"CRMS0355","2015","Saline","Terrebonne",
"CRMS0365","2015","Fresh","Terrebonne",
"CRMS0367","2015","Fresh","Terrebonne",
"CRMS0369","2015","Brackish","Terrebonne",
"CRMS0371","2015","Fresh","Terrebonne",
"CRMS0374","2015","Saline","Terrebonne",
"CRMS0376","2015","Saline","Terrebonne",
"CRMS0377","2015","Saline","Terrebonne",
"CRMS0381","2015","Fresh","Terrebonne",
"CRMS0382","2015","Fresh","Terrebonne",
"CRMS0383","2015","Saline","Terrebonne",
"CRMS0385","2015","Brackish","Terrebonne",
"CRMS0386","2015","Saline","Terrebonne",
"CRMS0387","2015","Saline","Terrebonne",
"CRMS0390","2015","Brackish","Terrebonne",
"CRMS0392","2015","Intermediate","Terrebonne",
"CRMS0394","2015","Intermediate","Terrebonne",
"CRMS0395","2015","Intermediate","Terrebonne",
"CRMS0396","2015","Brackish","Terrebonne",
"CRMS0397","2015","Brackish","Terrebonne",
"CRMS0398","2015","Intermediate","Terrebonne",
"CRMS0399","2015","Intermediate","Terrebonne",
"CRMS0400","2015","Brackish","Terrebonne",
"CRMS0403","2015","Swamp","Terrebonne",
"CRMS0409","2015","Fresh","Terrebonne",
"CRMS0411","2015","Fresh","Terrebonne",
"CRMS0414","2015","Swamp","Terrebonne",
"CRMS0416","2015","Brackish","Terrebonne",
"CRMS0421","2015","Saline","Terrebonne",
"CRMS0434","2015","Brackish","Terrebonne",
"CRMS0461","2015","Fresh","Atchafalaya",
"CRMS0463","2015","Fresh","Atchafalaya",
"CRMS0464","2015","Fresh","Atchafalaya",
"CRMS0465","2015","Fresh","Atchafalaya",
"CRMS0479","2015","Fresh","Atchafalaya",
"CRMS0482","2015","Fresh","Atchafalaya",
"CRMS0488","2015","Fresh","Teche/Vermilion",
"CRMS0489","2015","Fresh","Teche/Vermilion",
"CRMS0490","2015","Fresh","Teche/Vermilion",
"CRMS0493","2015","Fresh","Teche/Vermilion",
"CRMS0494","2015","Intermediate","Teche/Vermilion",
"CRMS0496","2015","Intermediate","Teche/Vermilion",
"CRMS0498","2015","Brackish","Teche/Vermilion",
"CRMS0499","2015","Brackish","Teche/Vermilion",
"CRMS0501","2015","Intermediate","Teche/Vermilion",
"CRMS0504","2015","Brackish","Teche/Vermilion",
"CRMS0507","2015","Intermediate","Teche/Vermilion",
"CRMS0508","2015","Intermediate","Teche/Vermilion",
"CRMS0511","2015","Intermediate","Teche/Vermilion",
"CRMS0513","2015","Swamp","Teche/Vermilion",
"CRMS0514","2015","Intermediate","Teche/Vermilion",
"CRMS0517","2015","Fresh","Teche/Vermilion",
"CRMS0520","2015","Brackish","Teche/Vermilion",
"CRMS0522","2015","Brackish","Teche/Vermilion",
"CRMS0523","2015","Brackish","Teche/Vermilion",
"CRMS0524","2015","Brackish","Teche/Vermilion",
"CRMS0527","2015","Intermediate","Teche/Vermilion",
"CRMS0529","2015","Brackish","Teche/Vermilion",
"CRMS0530","2015","Brackish","Teche/Vermilion",
"CRMS0531","2015","Intermediate","Teche/Vermilion",
"CRMS0532","2015","Brackish","Teche/Vermilion",
"CRMS0535","2015","Intermediate","Teche/Vermilion",
"CRMS0536","2015","Brackish","Teche/Vermilion",
"CRMS0541","2015","Brackish","Teche/Vermilion",
"CRMS0542","2015","Fresh","Teche/Vermilion",
"CRMS0543","2015","Fresh","Teche/Vermilion",
"CRMS0544","2015","Intermediate","Teche/Vermilion",
"CRMS0545","2015","Fresh","Teche/Vermilion",
"CRMS0547","2015","Swamp","Teche/Vermilion",
"CRMS0549","2015","Intermediate","Teche/Vermilion",
"CRMS0550","2015","Intermediate","Teche/Vermilion",
"CRMS0551","2015","Fresh","Teche/Vermilion",
"CRMS0552","2015","Fresh","Teche/Vermilion",
"CRMS0553","2015","Intermediate","Mermentau",
"CRMS0554","2015","Intermediate","Mermentau",
"CRMS0556","2015","Intermediate","Mermentau",
"CRMS0557","2015","Intermediate","Mermentau",
"CRMS0560","2015","Fresh","Mermentau",
"CRMS0562","2015","Fresh","Mermentau",
"CRMS0565","2015","Fresh","Mermentau",
"CRMS0567","2015","Fresh","Mermentau",
"CRMS0568","2015","Intermediate","Mermentau",
"CRMS0570","2015","Fresh","Mermentau",
"CRMS0571","2015","Intermediate","Mermentau",
"CRMS0572","2015","Fresh","Mermentau",
"CRMS0574","2015","Intermediate","Mermentau",
"CRMS0575","2015","Fresh","Mermentau",
"CRMS0576","2015","Intermediate","Mermentau",
"CRMS0580","2015","Intermediate","Mermentau",
"CRMS0581","2015","Saline","Mermentau",
"CRMS0583","2015","Intermediate","Mermentau",
"CRMS0584","2015","Intermediate","Mermentau",
"CRMS0587","2015","Intermediate","Mermentau",
"CRMS0588","2015","Brackish","Mermentau",
"CRMS0589","2015","Saline","Mermentau",
"CRMS0590","2015","Fresh","Mermentau",
"CRMS0593","2015","Fresh","Mermentau",
"CRMS0595","2015","Fresh","Mermentau",
"CRMS0599","2015","Brackish","Mermentau",
"CRMS0600","2015","Saline","Mermentau",
"CRMS0603","2015","Intermediate","Mermentau",
"CRMS0604","2015","Intermediate","Mermentau",
"CRMS0605","2015","Intermediate","Mermentau",
"CRMS0608","2015","Brackish","Mermentau",
"CRMS0609","2015","Brackish","Mermentau",
"CRMS0610","2015","Brackish","Mermentau",
"CRMS0614","2015","Brackish","Mermentau",
"CRMS0615","2015","Brackish","Mermentau",
"CRMS0616","2015","Intermediate","Mermentau",
"CRMS0618","2015","Brackish","Mermentau",
"CRMS0619","2015","Intermediate","Mermentau",
"CRMS0622","2015","Intermediate","Mermentau",
"CRMS0623","2015","Brackish","Mermentau",
"CRMS0624","2015","Intermediate","Mermentau",
"CRMS0626","2015","Intermediate","Mermentau",
"CRMS0630","2015","Brackish","Mermentau",
"CRMS0632","2015","Brackish","Mermentau",
"CRMS0633","2015","Brackish","Mermentau",
"CRMS0635","2015","Brackish","Calcasieu/Sabine",
"CRMS0638","2015","Intermediate","Calcasieu/Sabine",
"CRMS0639","2015","Intermediate","Calcasieu/Sabine",
"CRMS0641","2015","Intermediate","Calcasieu/Sabine",
"CRMS0642","2015","Intermediate","Calcasieu/Sabine",
"CRMS0644","2015","Saline","Calcasieu/Sabine",
"CRMS0645","2015","Brackish","Calcasieu/Sabine",
"CRMS0647","2015","Intermediate","Calcasieu/Sabine",
"CRMS0648","2015","Brackish","Calcasieu/Sabine",
"CRMS0650","2015","Fresh","Calcasieu/Sabine",
"CRMS0651","2015","Intermediate","Calcasieu/Sabine",
"CRMS0655","2015","Saline","Calcasieu/Sabine",
"CRMS0656","2015","Brackish","Calcasieu/Sabine",
"CRMS0658","2015","Intermediate","Calcasieu/Sabine",
"CRMS0660","2015","Intermediate","Calcasieu/Sabine",
"CRMS0661","2015","Intermediate","Calcasieu/Sabine",
"CRMS0662","2015","Brackish","Calcasieu/Sabine",
"CRMS0663","2015","Intermediate","Calcasieu/Sabine",
"CRMS0665","2015","Intermediate","Calcasieu/Sabine",
"CRMS0669","2015","Intermediate","Calcasieu/Sabine",
"CRMS0672","2015","Brackish","Calcasieu/Sabine",
"CRMS0677","2015","Intermediate","Calcasieu/Sabine",
"CRMS0680","2015","Brackish","Calcasieu/Sabine",
"CRMS0682","2015","Intermediate","Calcasieu/Sabine",
"CRMS0683","2015","Intermediate","Calcasieu/Sabine",
"CRMS0684","2015","Brackish","Calcasieu/Sabine",
"CRMS0685","2015","Brackish","Calcasieu/Sabine",
"CRMS0687","2015","Saline","Calcasieu/Sabine",
"CRMS0691","2015","Intermediate","Calcasieu/Sabine",
"CRMS0693","2015","Intermediate","Calcasieu/Sabine",
"CRMS0694","2015","Intermediate","Calcasieu/Sabine",
"CRMS0697","2015","Intermediate","Calcasieu/Sabine",
"CRMS0978","2015","Saline","Terrebonne",
"CRMS1024","2015","Saline","Pontchartrain",
"CRMS1069","2015","Saline","Pontchartrain",
"CRMS1100","2015","Intermediate","Mermentau",
"CRMS1130","2015","Intermediate","Mermentau",
"CRMS1205","2015","Brackish","Calcasieu/Sabine",
"CRMS1277","2015","Fresh","Mermentau",
"CRMS1409","2015","Intermediate","Mermentau",
"CRMS1413","2015","Brackish","Mermentau",
"CRMS1446","2015","Fresh","Mermentau",
"CRMS1650","2015","Intermediate","Teche/Vermilion",
"CRMS1738","2015","Brackish","Calcasieu/Sabine",
"CRMS1743","2015","Brackish","Calcasieu/Sabine",
"CRMS1838","2015","Intermediate","Calcasieu/Sabine",
"CRMS1858","2015","Intermediate","Calcasieu/Sabine",
"CRMS1965","2015","Brackish","Mermentau",
"CRMS2041","2015","Intermediate","Teche/Vermilion",
"CRMS2154","2015","Brackish","Calcasieu/Sabine",
"CRMS2156","2015","Intermediate","Calcasieu/Sabine",
"CRMS2166","2015","Brackish","Calcasieu/Sabine",
"CRMS2189","2015","Brackish","Calcasieu/Sabine",
"CRMS2219","2015","Brackish","Calcasieu/Sabine",
"CRMS2334","2015","Intermediate","Calcasieu/Sabine",
"CRMS2418","2015","Brackish","Calcasieu/Sabine",
"CRMS2493","2015","Intermediate","Mermentau",
"CRMS2568","2015","Fresh","Atchafalaya",
"CRMS2608","2015","Intermediate","Mississippi River Delta",
"CRMS2614","2015","Intermediate","Breton Sound",
"CRMS2627","2015","Fresh","Mississippi River Delta",
"CRMS2634","2015","Intermediate","Mississippi River Delta",
"CRMS2785","2015","Fresh","Terrebonne",
"CRMS2825","2015","Intermediate","Terrebonne",
"CRMS2830","2015","Intermediate","Pontchartrain",
"CRMS2854","2015","Intermediate","Pontchartrain",
"CRMS2862","2015","Fresh","Terrebonne",
"CRMS2881","2015","Fresh","Terrebonne",
"CRMS2887","2015","Fresh","Terrebonne",
"CRMS2939","2015","Fresh","Terrebonne",
"CRMS2991","2015","Fresh","Barataria",
"CRMS3054","2015","Intermediate","Barataria",
"CRMS3136","2015","Fresh","Barataria",
"CRMS3166","2015","Fresh","Barataria",
"CRMS3169","2015","Fresh","Barataria",
"CRMS3296","2015","Saline","Terrebonne",
"CRMS3565","2015","Brackish","Barataria",
"CRMS3601","2015","Brackish","Barataria",
"CRMS3617","2015","Brackish","Barataria",
"CRMS3626","2015","Intermediate","Pontchartrain",
"CRMS3639","2015","Brackish","Pontchartrain",
"CRMS3641","2015","Intermediate","Pontchartrain",
"CRMS3650","2015","Brackish","Pontchartrain",
"CRMS3664","2015","Brackish","Pontchartrain",
"CRMS3667","2015","Brackish","Pontchartrain",
"CRMS3680","2015","Saline","Barataria",
"CRMS3784","2015","Brackish","Pontchartrain",
"CRMS3800","2015","Brackish","Pontchartrain",
"CRMS3913","2015","Fresh","Pontchartrain",
"CRMS3985","2015","Fresh","Barataria",
"CRMS4014","2015","Intermediate","Atchafalaya",
"CRMS4016","2015","Fresh","Atchafalaya",
"CRMS4045","2015","Fresh","Terrebonne",
"CRMS4094","2015","Intermediate","Pontchartrain",
"CRMS4103","2015","Intermediate","Barataria",
"CRMS4107","2015","Intermediate","Pontchartrain",
"CRMS4110","2015","Intermediate","Pontchartrain",
"CRMS4218","2015","Intermediate","Barataria",
"CRMS4245","2015","Intermediate","Barataria",
"CRMS4355","2015","Intermediate","Breton Sound",
"CRMS4406","2015","Brackish","Pontchartrain",
"CRMS4407","2015","Intermediate","Pontchartrain",
"CRMS4448","2015","Fresh","Mississippi River Delta",
"CRMS4455","2015","Saline","Terrebonne",
"CRMS4529","2015","Saline","Barataria",
"CRMS4548","2015","Saline","Pontchartrain",
"CRMS4551","2015","Saline","Pontchartrain",
"CRMS4557","2015","Saline","Pontchartrain",
"CRMS4572","2015","Saline","Pontchartrain",
"CRMS4596","2015","Saline","Pontchartrain",
"CRMS4626","2015","Brackish","Mississippi River Delta",
"CRMS4690","2015","Saline","Barataria",
"CRMS4779","2015","Swamp","Atchafalaya",
"CRMS4782","2015","Swamp","Atchafalaya",
"CRMS4808","2015","Swamp","Atchafalaya",
"CRMS4809","2015","Swamp","Atchafalaya",
"CRMS4900","2015","Swamp","Atchafalaya",
"CRMS4938","2015","Swamp","Atchafalaya",
"CRMS5003","2015","Swamp","Atchafalaya",
"CRMS5035","2015","Swamp","Terrebonne",
"CRMS5116","2015","Swamp","Barataria",
"CRMS5167","2015","Swamp","Pontchartrain",
"CRMS5255","2015","Swamp","Pontchartrain",
"CRMS5267","2015","Swamp","Pontchartrain",
"CRMS5373","2015","Swamp","Pontchartrain",
"CRMS5414","2015","Swamp","Pontchartrain",
"CRMS5452","2015","Swamp","Pontchartrain",
"CRMS5536","2015","Swamp","Terrebonne",
"CRMS5672","2015","Swamp","Barataria",
"CRMS5770","2015","Swamp","Terrebonne",
"CRMS5845","2015","Swamp","Pontchartrain",
"CRMS5992","2015","Swamp","Teche/Vermilion",
"CRMS6008","2015","Swamp","Atchafalaya",
"CRMS6038","2015","Swamp","Atchafalaya",
"CRMS6042","2015","Swamp","Atchafalaya",
"CRMS6088","2015","Swamp","Pontchartrain",
"CRMS6090","2015","Swamp","Pontchartrain",
"CRMS6209","2015","Swamp","Pontchartrain",
"CRMS6299","2015","Saline","Pontchartrain",
"CRMS6301","2015","Saline","Calcasieu/Sabine",
"CRMS6302","2015","Saline","Calcasieu/Sabine",
"CRMS6303","2015","Brackish","Barataria",
"CRMS6304","2015","Fresh","Atchafalaya",
