"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0374","2006","Saline","Terrebonne",
"CRMS0376","2006","Saline","Terrebonne",
"CRMS0381","2006","Fresh","Terrebonne",
"CRMS0382","2006","Fresh","Terrebonne",
"CRMS0383","2006","Saline","Terrebonne",
"CRMS0385","2006","Brackish","Terrebonne",
"CRMS0386","2006","Saline","Terrebonne",
"CRMS0387","2006","Brackish","Terrebonne",
"CRMS0390","2006","Intermediate","Terrebonne",
"CRMS0392","2006","Intermediate","Terrebonne",
"CRMS0394","2006","Brackish","Terrebonne",
"CRMS0395","2006","Brackish","Terrebonne",
"CRMS0396","2006","Brackish","Terrebonne",
"CRMS0397","2006","Saline","Terrebonne",
"CRMS0398","2006","Intermediate","Terrebonne",
"CRMS0399","2006","Intermediate","Terrebonne",
"CRMS0400","2006","Intermediate","Terrebonne",
"CRMS0416","2006","Fresh","Terrebonne",
"CRMS0421","2006","Saline","Terrebonne",
"CRMS0434","2006","Saline","Terrebonne",
"CRMS0461","2006","Fresh","Atchafalaya",
"CRMS0463","2006","Fresh","Atchafalaya",
"CRMS0464","2006","Fresh","Atchafalaya",
"CRMS0465","2006","Fresh","Atchafalaya",
"CRMS0484","2006","Fresh","Atchafalaya",
"CRMS0488","2006","Fresh","Teche/Vermilion",
"CRMS0489","2006","Fresh","Teche/Vermilion",
"CRMS0490","2006","Fresh","Teche/Vermilion",
"CRMS0494","2006","Intermediate","Teche/Vermilion",
"CRMS0498","2006","Brackish","Teche/Vermilion",
"CRMS0499","2006","Brackish","Teche/Vermilion",
"CRMS0504","2006","Brackish","Teche/Vermilion",
"CRMS0508","2006","Intermediate","Teche/Vermilion",
"CRMS0514","2006","Intermediate","Teche/Vermilion",
"CRMS0517","2006","Intermediate","Teche/Vermilion",
"CRMS0520","2006","Brackish","Teche/Vermilion",
"CRMS0522","2006","Brackish","Teche/Vermilion",
"CRMS0524","2006","Intermediate","Teche/Vermilion",
"CRMS0527","2006","Saline","Teche/Vermilion",
"CRMS0529","2006","Brackish","Teche/Vermilion",
"CRMS0530","2006","Brackish","Teche/Vermilion",
"CRMS0531","2006","Brackish","Teche/Vermilion",
"CRMS0532","2006","Intermediate","Teche/Vermilion",
"CRMS0536","2006","Brackish","Teche/Vermilion",
"CRMS0542","2006","Fresh","Teche/Vermilion",
"CRMS0543","2006","Fresh","Teche/Vermilion",
"CRMS0544","2006","Intermediate","Teche/Vermilion",
"CRMS0549","2006","Brackish","Teche/Vermilion",
"CRMS0551","2006","Intermediate","Teche/Vermilion",
"CRMS0553","2006","Fresh","Mermentau",
"CRMS0554","2006","Intermediate","Mermentau",
"CRMS0557","2006","Intermediate","Mermentau",
"CRMS0560","2006","Fresh","Mermentau",
"CRMS0562","2006","Intermediate","Mermentau",
"CRMS0565","2006","Fresh","Mermentau",
"CRMS0567","2006","Fresh","Mermentau",
"CRMS0568","2006","Fresh","Mermentau",
"CRMS0570","2006","Fresh","Mermentau",
"CRMS0571","2006","Intermediate","Mermentau",
"CRMS0574","2006","Fresh","Mermentau",
"CRMS0576","2006","Intermediate","Mermentau",
"CRMS0580","2006","Intermediate","Mermentau",
"CRMS0581","2006","Brackish","Mermentau",
"CRMS0583","2006","Intermediate","Mermentau",
"CRMS0584","2006","Brackish","Mermentau",
"CRMS0588","2006","Brackish","Mermentau",
"CRMS0589","2006","Brackish","Mermentau",
"CRMS0590","2006","Fresh","Mermentau",
"CRMS0593","2006","Fresh","Mermentau",
"CRMS0595","2006","Intermediate","Mermentau",
"CRMS0599","2006","Brackish","Mermentau",
"CRMS0603","2006","Intermediate","Mermentau",
"CRMS0605","2006","Intermediate","Mermentau",
"CRMS0608","2006","Intermediate","Mermentau",
"CRMS0609","2006","Brackish","Mermentau",
"CRMS0610","2006","Brackish","Mermentau",
"CRMS0615","2006","Intermediate","Mermentau",
"CRMS0616","2006","Intermediate","Mermentau",
"CRMS0618","2006","Brackish","Mermentau",
"CRMS0619","2006","Intermediate","Mermentau",
"CRMS0623","2006","Brackish","Mermentau",
"CRMS0624","2006","Intermediate","Mermentau",
"CRMS0626","2006","Intermediate","Mermentau",
"CRMS0630","2006","Intermediate","Mermentau",
"CRMS0632","2006","Brackish","Mermentau",
"CRMS0633","2006","Intermediate","Mermentau",
"CRMS0635","2006","Intermediate","Calcasieu/Sabine",
"CRMS0638","2006","Intermediate","Calcasieu/Sabine",
"CRMS0639","2006","Intermediate","Calcasieu/Sabine",
"CRMS0641","2006","Intermediate","Calcasieu/Sabine",
"CRMS0642","2006","Intermediate","Calcasieu/Sabine",
"CRMS0647","2006","Intermediate","Calcasieu/Sabine",
"CRMS0650","2006","Intermediate","Calcasieu/Sabine",
"CRMS0651","2006","Intermediate","Calcasieu/Sabine",
"CRMS0655","2006","Brackish","Calcasieu/Sabine",
"CRMS0656","2006","Brackish","Calcasieu/Sabine",
"CRMS0660","2006","Intermediate","Calcasieu/Sabine",
"CRMS0665","2006","Intermediate","Calcasieu/Sabine",
"CRMS0669","2006","Intermediate","Calcasieu/Sabine",
"CRMS0672","2006","Intermediate","Calcasieu/Sabine",
"CRMS0677","2006","Intermediate","Calcasieu/Sabine",
"CRMS0680","2006","Brackish","Calcasieu/Sabine",
"CRMS0682","2006","Intermediate","Calcasieu/Sabine",
"CRMS0683","2006","Intermediate","Calcasieu/Sabine",
"CRMS0685","2006","Saline","Calcasieu/Sabine",
"CRMS0691","2006","Fresh","Calcasieu/Sabine",
"CRMS0693","2006","Intermediate","Calcasieu/Sabine",
"CRMS0978","2006","Saline","Terrebonne",
"CRMS1130","2006","Intermediate","Mermentau",
"CRMS1277","2006","Fresh","Mermentau",
"CRMS1413","2006","Fresh","Mermentau",
"CRMS1446","2006","Fresh","Mermentau",
"CRMS1858","2006","Intermediate","Calcasieu/Sabine",
"CRMS2154","2006","Intermediate","Calcasieu/Sabine",
"CRMS2156","2006","Intermediate","Calcasieu/Sabine",
"CRMS2189","2006","Brackish","Calcasieu/Sabine",
"CRMS2219","2006","Intermediate","Calcasieu/Sabine",
"CRMS2334","2006","Fresh","Calcasieu/Sabine",
"CRMS2568","2006","Fresh","Atchafalaya",
"CRMS2785","2006","Fresh","Terrebonne",
"CRMS3565","2006","Brackish","Barataria",
"CRMS3590","2006","Saline","Barataria",
"CRMS4455","2006","Saline","Terrebonne",
"CRMS4529","2006","Saline","Barataria",
"CRMS4690","2006","Saline","Barataria",
