"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0312","2018","Intermediate","Terrebonne",
"CRMS0315","2018","Brackish","Terrebonne",
"CRMS0318","2018","Saline","Terrebonne",
"CRMS0319","2018","Saline","Terrebonne",
"CRMS0322","2018","Saline","Terrebonne",
"CRMS0324","2018","Swamp","Terrebonne",
"CRMS0326","2018","Brackish","Terrebonne",
"CRMS0327","2018","Fresh","Terrebonne",
"CRMS0329","2018","Fresh","Terrebonne",
"CRMS0331","2018","Fresh","Terrebonne",
"CRMS0332","2018","Brackish","Terrebonne",
"CRMS0335","2018","Saline","Terrebonne",
"CRMS0336","2018","Saline","Terrebonne",
"CRMS0337","2018","Saline","Terrebonne",
"CRMS0338","2018","Saline","Terrebonne",
"CRMS0341","2018","Saline","Terrebonne",
"CRMS0345","2018","Saline","Terrebonne",
"CRMS0347","2018","Saline","Terrebonne",
"CRMS0354","2018","Intermediate","Terrebonne",
"CRMS0355","2018","Saline","Terrebonne",
"CRMS0365","2018","Fresh","Terrebonne",
"CRMS0367","2018","Fresh","Terrebonne",
"CRMS0369","2018","Brackish","Terrebonne",
"CRMS0371","2018","Fresh","Terrebonne",
"CRMS0374","2018","Saline","Terrebonne",
"CRMS0376","2018","Saline","Terrebonne",
"CRMS0377","2018","Saline","Terrebonne",
"CRMS0381","2018","Fresh","Terrebonne",
"CRMS0382","2018","Fresh","Terrebonne",
"CRMS0383","2018","Saline","Terrebonne",
"CRMS0385","2018","Brackish","Terrebonne",
"CRMS0386","2018","Saline","Terrebonne",
"CRMS0387","2018","Brackish","Terrebonne",
"CRMS0390","2018","Brackish","Terrebonne",
"CRMS0392","2018","Brackish","Terrebonne",
"CRMS0394","2018","Intermediate","Terrebonne",
"CRMS0395","2018","Intermediate","Terrebonne",
"CRMS0396","2018","Brackish","Terrebonne",
"CRMS0397","2018","Saline","Terrebonne",
"CRMS0398","2018","Intermediate","Terrebonne",
"CRMS0399","2018","Intermediate","Terrebonne",
"CRMS0400","2018","Brackish","Terrebonne",
"CRMS0403","2018","Swamp","Terrebonne",
"CRMS0409","2018","Fresh","Terrebonne",
"CRMS0411","2018","Fresh","Terrebonne",
"CRMS0414","2018","Swamp","Terrebonne",
"CRMS0416","2018","Brackish","Terrebonne",
"CRMS0421","2018","Saline","Terrebonne",
"CRMS0434","2018","Brackish","Terrebonne",
"CRMS0461","2018","Fresh","Atchafalaya",
"CRMS0463","2018","Fresh","Atchafalaya",
"CRMS0464","2018","Fresh","Atchafalaya",
"CRMS0465","2018","Fresh","Atchafalaya",
"CRMS0479","2018","Fresh","Atchafalaya",
"CRMS0482","2018","Fresh","Atchafalaya",
"CRMS0488","2018","Fresh","Teche/Vermilion",
"CRMS0489","2018","Fresh","Teche/Vermilion",
"CRMS0490","2018","Fresh","Teche/Vermilion",
"CRMS0493","2018","Fresh","Teche/Vermilion",
"CRMS0494","2018","Intermediate","Teche/Vermilion",
"CRMS0496","2018","Intermediate","Teche/Vermilion",
"CRMS0498","2018","Brackish","Teche/Vermilion",
"CRMS0499","2018","Brackish","Teche/Vermilion",
"CRMS0501","2018","Intermediate","Teche/Vermilion",
"CRMS0504","2018","Brackish","Teche/Vermilion",
"CRMS0507","2018","Intermediate","Teche/Vermilion",
"CRMS0508","2018","Intermediate","Teche/Vermilion",
"CRMS0511","2018","Intermediate","Teche/Vermilion",
"CRMS0513","2018","Swamp","Teche/Vermilion",
"CRMS0514","2018","Intermediate","Teche/Vermilion",
"CRMS0517","2018","Fresh","Teche/Vermilion",
"CRMS0520","2018","Brackish","Teche/Vermilion",
"CRMS0522","2018","Brackish","Teche/Vermilion",
"CRMS0523","2018","Intermediate","Teche/Vermilion",
"CRMS0524","2018","Brackish","Teche/Vermilion",
"CRMS0527","2018","Intermediate","Teche/Vermilion",
"CRMS0529","2018","Intermediate","Teche/Vermilion",
"CRMS0530","2018","Brackish","Teche/Vermilion",
"CRMS0531","2018","Intermediate","Teche/Vermilion",
"CRMS0532","2018","Intermediate","Teche/Vermilion",
"CRMS0535","2018","Intermediate","Teche/Vermilion",
"CRMS0536","2018","Intermediate","Teche/Vermilion",
"CRMS0541","2018","Brackish","Teche/Vermilion",
"CRMS0542","2018","Fresh","Teche/Vermilion",
"CRMS0543","2018","Fresh","Teche/Vermilion",
"CRMS0544","2018","Intermediate","Teche/Vermilion",
"CRMS0545","2018","Fresh","Teche/Vermilion",
"CRMS0547","2018","Swamp","Teche/Vermilion",
"CRMS0549","2018","Intermediate","Teche/Vermilion",
"CRMS0550","2018","Fresh","Teche/Vermilion",
"CRMS0551","2018","Fresh","Teche/Vermilion",
"CRMS0552","2018","Fresh","Teche/Vermilion",
"CRMS0553","2018","Intermediate","Mermentau",
"CRMS0554","2018","Fresh","Mermentau",
"CRMS0556","2018","Intermediate","Mermentau",
"CRMS0557","2018","Fresh","Mermentau",
"CRMS0560","2018","Fresh","Mermentau",
"CRMS0562","2018","Fresh","Mermentau",
"CRMS0565","2018","Fresh","Mermentau",
"CRMS0567","2018","Fresh","Mermentau",
"CRMS0568","2018","Intermediate","Mermentau",
"CRMS0570","2018","Fresh","Mermentau",
"CRMS0571","2018","Intermediate","Mermentau",
"CRMS0572","2018","Fresh","Mermentau",
"CRMS0574","2018","Intermediate","Mermentau",
"CRMS0575","2018","Fresh","Mermentau",
"CRMS0576","2018","Intermediate","Mermentau",
"CRMS0580","2018","Intermediate","Mermentau",
"CRMS0581","2018","Saline","Mermentau",
"CRMS0583","2018","Intermediate","Mermentau",
"CRMS0584","2018","Intermediate","Mermentau",
"CRMS0587","2018","Intermediate","Mermentau",
"CRMS0588","2018","Intermediate","Mermentau",
"CRMS0589","2018","Brackish","Mermentau",
"CRMS0590","2018","Fresh","Mermentau",
"CRMS0593","2018","Fresh","Mermentau",
"CRMS0595","2018","Fresh","Mermentau",
"CRMS0599","2018","Brackish","Mermentau",
"CRMS0600","2018","Brackish","Mermentau",
"CRMS0603","2018","Intermediate","Mermentau",
"CRMS0604","2018","Intermediate","Mermentau",
"CRMS0605","2018","Intermediate","Mermentau",
"CRMS0608","2018","Intermediate","Mermentau",
"CRMS0609","2018","Brackish","Mermentau",
"CRMS0610","2018","Brackish","Mermentau",
"CRMS0614","2018","Brackish","Mermentau",
"CRMS0615","2018","Brackish","Mermentau",
"CRMS0616","2018","Brackish","Mermentau",
"CRMS0618","2018","Brackish","Mermentau",
"CRMS0619","2018","Intermediate","Mermentau",
"CRMS0622","2018","Intermediate","Mermentau",
"CRMS0623","2018","Brackish","Mermentau",
"CRMS0624","2018","Intermediate","Mermentau",
"CRMS0626","2018","Intermediate","Mermentau",
"CRMS0630","2018","Intermediate","Mermentau",
"CRMS0632","2018","Brackish","Mermentau",
"CRMS0633","2018","Intermediate","Mermentau",
"CRMS0635","2018","Intermediate","Calcasieu/Sabine",
"CRMS0638","2018","Intermediate","Calcasieu/Sabine",
"CRMS0639","2018","Intermediate","Calcasieu/Sabine",
"CRMS0641","2018","Intermediate","Calcasieu/Sabine",
"CRMS0642","2018","Intermediate","Calcasieu/Sabine",
"CRMS0644","2018","Brackish","Calcasieu/Sabine",
"CRMS0645","2018","Brackish","Calcasieu/Sabine",
"CRMS0647","2018","Intermediate","Calcasieu/Sabine",
"CRMS0648","2018","Intermediate","Calcasieu/Sabine",
"CRMS0650","2018","Fresh","Calcasieu/Sabine",
"CRMS0651","2018","Intermediate","Calcasieu/Sabine",
"CRMS0655","2018","Brackish","Calcasieu/Sabine",
"CRMS0656","2018","Brackish","Calcasieu/Sabine",
"CRMS0658","2018","Brackish","Calcasieu/Sabine",
"CRMS0660","2018","Intermediate","Calcasieu/Sabine",
"CRMS0661","2018","Intermediate","Calcasieu/Sabine",
"CRMS0662","2018","Brackish","Calcasieu/Sabine",
"CRMS0663","2018","Brackish","Calcasieu/Sabine",
"CRMS0665","2018","Intermediate","Calcasieu/Sabine",
"CRMS0669","2018","Intermediate","Calcasieu/Sabine",
"CRMS0672","2018","Brackish","Calcasieu/Sabine",
"CRMS0677","2018","Intermediate","Calcasieu/Sabine",
"CRMS0680","2018","Brackish","Calcasieu/Sabine",
"CRMS0682","2018","Intermediate","Calcasieu/Sabine",
"CRMS0683","2018","Intermediate","Calcasieu/Sabine",
"CRMS0684","2018","Brackish","Calcasieu/Sabine",
"CRMS0685","2018","Saline","Calcasieu/Sabine",
"CRMS0687","2018","Saline","Calcasieu/Sabine",
"CRMS0691","2018","Fresh","Calcasieu/Sabine",
"CRMS0693","2018","Intermediate","Calcasieu/Sabine",
"CRMS0694","2018","Brackish","Calcasieu/Sabine",
"CRMS0697","2018","Intermediate","Calcasieu/Sabine",
"CRMS0978","2018","Saline","Terrebonne",
"CRMS1024","2018","Saline","Pontchartrain",
"CRMS1069","2018","Saline","Pontchartrain",
"CRMS1100","2018","Intermediate","Mermentau",
"CRMS1130","2018","Intermediate","Mermentau",
"CRMS1205","2018","Brackish","Calcasieu/Sabine",
"CRMS1277","2018","Fresh","Mermentau",
"CRMS1409","2018","Intermediate","Mermentau",
"CRMS1413","2018","Intermediate","Mermentau",
"CRMS1446","2018","Fresh","Mermentau",
"CRMS1650","2018","Intermediate","Teche/Vermilion",
"CRMS1738","2018","Brackish","Calcasieu/Sabine",
"CRMS1743","2018","Brackish","Calcasieu/Sabine",
"CRMS1838","2018","Intermediate","Calcasieu/Sabine",
"CRMS1858","2018","Intermediate","Calcasieu/Sabine",
"CRMS1965","2018","Brackish","Mermentau",
"CRMS2041","2018","Intermediate","Teche/Vermilion",
"CRMS2154","2018","Intermediate","Calcasieu/Sabine",
"CRMS2156","2018","Brackish","Calcasieu/Sabine",
"CRMS2166","2018","Brackish","Calcasieu/Sabine",
"CRMS2189","2018","Brackish","Calcasieu/Sabine",
"CRMS2219","2018","Intermediate","Calcasieu/Sabine",
"CRMS2334","2018","Intermediate","Calcasieu/Sabine",
"CRMS2418","2018","Brackish","Calcasieu/Sabine",
"CRMS2493","2018","Intermediate","Mermentau",
"CRMS2568","2018","Fresh","Atchafalaya",
"CRMS2608","2018","Intermediate","Mississippi River Delta",
"CRMS2614","2018","Intermediate","Breton Sound",
"CRMS2627","2018","Fresh","Mississippi River Delta",
"CRMS2634","2018","Intermediate","Mississippi River Delta",
"CRMS2785","2018","Fresh","Terrebonne",
"CRMS2825","2018","Brackish","Terrebonne",
"CRMS2830","2018","Intermediate","Pontchartrain",
"CRMS2854","2018","Intermediate","Pontchartrain",
"CRMS2862","2018","Fresh","Terrebonne",
"CRMS2881","2018","Fresh","Terrebonne",
"CRMS2887","2018","Fresh","Terrebonne",
"CRMS2939","2018","Fresh","Terrebonne",
"CRMS2991","2018","Fresh","Barataria",
"CRMS3054","2018","Fresh","Barataria",
"CRMS3136","2018","Fresh","Barataria",
"CRMS3166","2018","Fresh","Barataria",
"CRMS3169","2018","Fresh","Barataria",
"CRMS3296","2018","Saline","Terrebonne",
"CRMS3565","2018","Brackish","Barataria",
"CRMS3601","2018","Saline","Barataria",
"CRMS3617","2018","Brackish","Barataria",
"CRMS3626","2018","Intermediate","Pontchartrain",
"CRMS3639","2018","Brackish","Pontchartrain",
"CRMS3641","2018","Intermediate","Pontchartrain",
"CRMS3650","2018","Brackish","Pontchartrain",
"CRMS3664","2018","Brackish","Pontchartrain",
"CRMS3667","2018","Brackish","Pontchartrain",
"CRMS3680","2018","Saline","Barataria",
"CRMS3784","2018","Brackish","Pontchartrain",
"CRMS3800","2018","Intermediate","Pontchartrain",
"CRMS3913","2018","Intermediate","Pontchartrain",
"CRMS3985","2018","Fresh","Barataria",
"CRMS4014","2018","Fresh","Atchafalaya",
"CRMS4016","2018","Fresh","Atchafalaya",
"CRMS4045","2018","Fresh","Terrebonne",
"CRMS4094","2018","Fresh","Pontchartrain",
"CRMS4103","2018","Intermediate","Barataria",
"CRMS4107","2018","Intermediate","Pontchartrain",
"CRMS4110","2018","Intermediate","Pontchartrain",
"CRMS4218","2018","Intermediate","Barataria",
"CRMS4245","2018","Intermediate","Barataria",
"CRMS4355","2018","Intermediate","Breton Sound",
"CRMS4406","2018","Brackish","Pontchartrain",
"CRMS4407","2018","Intermediate","Pontchartrain",
"CRMS4448","2018","Fresh","Mississippi River Delta",
"CRMS4455","2018","Saline","Terrebonne",
"CRMS4529","2018","Saline","Barataria",
"CRMS4548","2018","Saline","Pontchartrain",
"CRMS4551","2018","Saline","Pontchartrain",
"CRMS4557","2018","Saline","Pontchartrain",
"CRMS4572","2018","Saline","Pontchartrain",
"CRMS4596","2018","Saline","Pontchartrain",
"CRMS4626","2018","Intermediate","Mississippi River Delta",
"CRMS4690","2018","Brackish","Barataria",
"CRMS4779","2018","Swamp","Atchafalaya",
"CRMS4782","2018","Swamp","Atchafalaya",
"CRMS4808","2018","Swamp","Atchafalaya",
"CRMS4809","2018","Swamp","Atchafalaya",
"CRMS4900","2018","Swamp","Atchafalaya",
"CRMS4938","2018","Swamp","Atchafalaya",
"CRMS5003","2018","Swamp","Atchafalaya",
"CRMS5035","2018","Swamp","Terrebonne",
"CRMS5116","2018","Swamp","Barataria",
"CRMS5167","2018","Swamp","Pontchartrain",
"CRMS5255","2018","Swamp","Pontchartrain",
"CRMS5267","2018","Swamp","Pontchartrain",
"CRMS5373","2018","Swamp","Pontchartrain",
"CRMS5414","2018","Swamp","Pontchartrain",
"CRMS5452","2018","Swamp","Pontchartrain",
"CRMS5536","2018","Swamp","Terrebonne",
"CRMS5672","2018","Swamp","Barataria",
"CRMS5770","2018","Swamp","Terrebonne",
"CRMS5845","2018","Swamp","Pontchartrain",
"CRMS5992","2018","Swamp","Teche/Vermilion",
"CRMS6008","2018","Swamp","Atchafalaya",
"CRMS6038","2018","Swamp","Atchafalaya",
"CRMS6042","2018","Swamp","Atchafalaya",
"CRMS6088","2018","Swamp","Pontchartrain",
"CRMS6090","2018","Swamp","Pontchartrain",
"CRMS6209","2018","Swamp","Pontchartrain",
"CRMS6299","2018","Brackish","Pontchartrain",
"CRMS6301","2018","Saline","Calcasieu/Sabine",
"CRMS6302","2018","Saline","Calcasieu/Sabine",
"CRMS6303","2018","Intermediate","Barataria",
"CRMS6304","2018","Fresh","Atchafalaya",
