"SiteId","veg_year","Marsh_Class","Basin",
"CRMS0251","2016","Saline","Barataria",
"CRMS0253","2016","Brackish","Barataria",
"CRMS0258","2016","Saline","Barataria",
"CRMS0260","2016","Brackish","Barataria",
"CRMS0261","2016","Intermediate","Barataria",
"CRMS0263","2016","Brackish","Barataria",
"CRMS0268","2016","Fresh","Barataria",
"CRMS0272","2016","Saline","Barataria",
"CRMS0273","2016","Fresh","Barataria",
"CRMS0276","2016","Saline","Barataria",
"CRMS0278","2016","Fresh","Barataria",
"CRMS0282","2016","Saline","Barataria",
"CRMS0287","2016","Fresh","Barataria",
"CRMS0290","2016","Fresh","Terrebonne",
"CRMS0292","2016","Saline","Terrebonne",
"CRMS0293","2016","Brackish","Terrebonne",
"CRMS0294","2016","Fresh","Terrebonne",
"CRMS0296","2016","Fresh","Terrebonne",
"CRMS0301","2016","Fresh","Terrebonne",
"CRMS0302","2016","Saline","Terrebonne",
"CRMS0303","2016","Saline","Terrebonne",
"CRMS0305","2016","Intermediate","Terrebonne",
"CRMS0307","2016","Saline","Terrebonne",
"CRMS0309","2016","Brackish","Terrebonne",
"CRMS0310","2016","Saline","Terrebonne",
"CRMS0311","2016","Saline","Terrebonne",
"CRMS0312","2016","Intermediate","Terrebonne",
"CRMS0315","2016","Brackish","Terrebonne",
"CRMS0318","2016","Saline","Terrebonne",
"CRMS0319","2016","Saline","Terrebonne",
"CRMS0322","2016","Saline","Terrebonne",
"CRMS0324","2016","Swamp","Terrebonne",
"CRMS0326","2016","Brackish","Terrebonne",
"CRMS0327","2016","Fresh","Terrebonne",
"CRMS0329","2016","Fresh","Terrebonne",
"CRMS0331","2016","Fresh","Terrebonne",
"CRMS0332","2016","Saline","Terrebonne",
"CRMS0335","2016","Saline","Terrebonne",
"CRMS0336","2016","Saline","Terrebonne",
"CRMS0337","2016","Saline","Terrebonne",
"CRMS0338","2016","Saline","Terrebonne",
"CRMS0341","2016","Saline","Terrebonne",
"CRMS0345","2016","Saline","Terrebonne",
"CRMS0347","2016","Saline","Terrebonne",
"CRMS0354","2016","Intermediate","Terrebonne",
"CRMS0355","2016","Saline","Terrebonne",
"CRMS0365","2016","Fresh","Terrebonne",
"CRMS0367","2016","Fresh","Terrebonne",
"CRMS0369","2016","Brackish","Terrebonne",
"CRMS0371","2016","Fresh","Terrebonne",
"CRMS0374","2016","Saline","Terrebonne",
"CRMS0376","2016","Saline","Terrebonne",
"CRMS0377","2016","Saline","Terrebonne",
"CRMS0381","2016","Fresh","Terrebonne",
"CRMS0382","2016","Fresh","Terrebonne",
"CRMS0383","2016","Saline","Terrebonne",
"CRMS0385","2016","Brackish","Terrebonne",
"CRMS0386","2016","Saline","Terrebonne",
"CRMS0387","2016","Saline","Terrebonne",
"CRMS0390","2016","Brackish","Terrebonne",
"CRMS0392","2016","Intermediate","Terrebonne",
"CRMS0394","2016","Brackish","Terrebonne",
"CRMS0395","2016","Intermediate","Terrebonne",
"CRMS0396","2016","Brackish","Terrebonne",
"CRMS0397","2016","Saline","Terrebonne",
"CRMS0398","2016","Intermediate","Terrebonne",
"CRMS0399","2016","Brackish","Terrebonne",
"CRMS0400","2016","Intermediate","Terrebonne",
"CRMS0403","2016","Swamp","Terrebonne",
"CRMS0409","2016","Fresh","Terrebonne",
"CRMS0411","2016","Fresh","Terrebonne",
"CRMS0414","2016","Swamp","Terrebonne",
"CRMS0416","2016","Brackish","Terrebonne",
"CRMS0421","2016","Saline","Terrebonne",
"CRMS0434","2016","Saline","Terrebonne",
"CRMS0461","2016","Fresh","Atchafalaya",
"CRMS0463","2016","Fresh","Atchafalaya",
"CRMS0464","2016","Fresh","Atchafalaya",
"CRMS0465","2016","Fresh","Atchafalaya",
"CRMS0479","2016","Fresh","Atchafalaya",
"CRMS0482","2016","Fresh","Atchafalaya",
"CRMS0488","2016","Intermediate","Teche/Vermilion",
"CRMS0489","2016","Fresh","Teche/Vermilion",
"CRMS0490","2016","Fresh","Teche/Vermilion",
"CRMS0493","2016","Fresh","Teche/Vermilion",
"CRMS0494","2016","Intermediate","Teche/Vermilion",
"CRMS0496","2016","Intermediate","Teche/Vermilion",
"CRMS0498","2016","Brackish","Teche/Vermilion",
"CRMS0499","2016","Brackish","Teche/Vermilion",
"CRMS0501","2016","Intermediate","Teche/Vermilion",
"CRMS0504","2016","Brackish","Teche/Vermilion",
"CRMS0507","2016","Brackish","Teche/Vermilion",
"CRMS0508","2016","Intermediate","Teche/Vermilion",
"CRMS0511","2016","Intermediate","Teche/Vermilion",
"CRMS0513","2016","Swamp","Teche/Vermilion",
"CRMS0514","2016","Intermediate","Teche/Vermilion",
"CRMS0517","2016","Fresh","Teche/Vermilion",
"CRMS0520","2016","Brackish","Teche/Vermilion",
"CRMS0522","2016","Brackish","Teche/Vermilion",
"CRMS0523","2016","Brackish","Teche/Vermilion",
"CRMS0524","2016","Brackish","Teche/Vermilion",
"CRMS0527","2016","Intermediate","Teche/Vermilion",
"CRMS0529","2016","Intermediate","Teche/Vermilion",
"CRMS0530","2016","Brackish","Teche/Vermilion",
"CRMS0531","2016","Intermediate","Teche/Vermilion",
"CRMS0532","2016","Intermediate","Teche/Vermilion",
"CRMS0535","2016","Intermediate","Teche/Vermilion",
"CRMS0536","2016","Intermediate","Teche/Vermilion",
"CRMS0541","2016","Brackish","Teche/Vermilion",
"CRMS0542","2016","Fresh","Teche/Vermilion",
"CRMS0543","2016","Fresh","Teche/Vermilion",
"CRMS0544","2016","Intermediate","Teche/Vermilion",
"CRMS0545","2016","Fresh","Teche/Vermilion",
"CRMS0547","2016","Swamp","Teche/Vermilion",
"CRMS0549","2016","Intermediate","Teche/Vermilion",
"CRMS0550","2016","Intermediate","Teche/Vermilion",
"CRMS0551","2016","Fresh","Teche/Vermilion",
"CRMS0552","2016","Fresh","Teche/Vermilion",
"CRMS0553","2016","Intermediate","Mermentau",
"CRMS0554","2016","Intermediate","Mermentau",
"CRMS0556","2016","Intermediate","Mermentau",
"CRMS0557","2016","Intermediate","Mermentau",
"CRMS0560","2016","Fresh","Mermentau",
"CRMS0562","2016","Fresh","Mermentau",
"CRMS0565","2016","Intermediate","Mermentau",
"CRMS0567","2016","Fresh","Mermentau",
"CRMS0568","2016","Intermediate","Mermentau",
"CRMS0570","2016","Fresh","Mermentau",
"CRMS0571","2016","Intermediate","Mermentau",
"CRMS0572","2016","Fresh","Mermentau",
"CRMS0574","2016","Intermediate","Mermentau",
"CRMS0575","2016","Fresh","Mermentau",
"CRMS0576","2016","Intermediate","Mermentau",
"CRMS0580","2016","Intermediate","Mermentau",
"CRMS0581","2016","Saline","Mermentau",
"CRMS0583","2016","Intermediate","Mermentau",
"CRMS0584","2016","Intermediate","Mermentau",
"CRMS0587","2016","Intermediate","Mermentau",
"CRMS0588","2016","Intermediate","Mermentau",
"CRMS0589","2016","Brackish","Mermentau",
"CRMS0590","2016","Fresh","Mermentau",
"CRMS0593","2016","Fresh","Mermentau",
"CRMS0595","2016","Fresh","Mermentau",
"CRMS0599","2016","Brackish","Mermentau",
"CRMS0600","2016","Brackish","Mermentau",
"CRMS0603","2016","Intermediate","Mermentau",
"CRMS0604","2016","Intermediate","Mermentau",
"CRMS0605","2016","Intermediate","Mermentau",
"CRMS0608","2016","Intermediate","Mermentau",
"CRMS0609","2016","Brackish","Mermentau",
"CRMS0610","2016","Brackish","Mermentau",
"CRMS0614","2016","Brackish","Mermentau",
"CRMS0615","2016","Brackish","Mermentau",
"CRMS0616","2016","Brackish","Mermentau",
"CRMS0618","2016","Brackish","Mermentau",
"CRMS0619","2016","Intermediate","Mermentau",
"CRMS0622","2016","Intermediate","Mermentau",
"CRMS0623","2016","Brackish","Mermentau",
"CRMS0624","2016","Intermediate","Mermentau",
"CRMS0626","2016","Intermediate","Mermentau",
"CRMS0630","2016","Intermediate","Mermentau",
"CRMS0632","2016","Brackish","Mermentau",
"CRMS0633","2016","Brackish","Mermentau",
"CRMS0635","2016","Intermediate","Calcasieu/Sabine",
"CRMS0638","2016","Intermediate","Calcasieu/Sabine",
"CRMS0639","2016","Intermediate","Calcasieu/Sabine",
"CRMS0641","2016","Intermediate","Calcasieu/Sabine",
"CRMS0642","2016","Intermediate","Calcasieu/Sabine",
"CRMS0644","2016","Brackish","Calcasieu/Sabine",
"CRMS0645","2016","Brackish","Calcasieu/Sabine",
"CRMS0647","2016","Intermediate","Calcasieu/Sabine",
"CRMS0648","2016","Intermediate","Calcasieu/Sabine",
"CRMS0650","2016","Fresh","Calcasieu/Sabine",
"CRMS0651","2016","Intermediate","Calcasieu/Sabine",
"CRMS0655","2016","Brackish","Calcasieu/Sabine",
"CRMS0656","2016","Brackish","Calcasieu/Sabine",
"CRMS0658","2016","Intermediate","Calcasieu/Sabine",
"CRMS0660","2016","Brackish","Calcasieu/Sabine",
"CRMS0661","2016","Intermediate","Calcasieu/Sabine",
"CRMS0662","2016","Brackish","Calcasieu/Sabine",
"CRMS0663","2016","Intermediate","Calcasieu/Sabine",
"CRMS0665","2016","Intermediate","Calcasieu/Sabine",
"CRMS0669","2016","Intermediate","Calcasieu/Sabine",
"CRMS0672","2016","Brackish","Calcasieu/Sabine",
"CRMS0677","2016","Intermediate","Calcasieu/Sabine",
"CRMS0680","2016","Brackish","Calcasieu/Sabine",
"CRMS0682","2016","Intermediate","Calcasieu/Sabine",
"CRMS0683","2016","Brackish","Calcasieu/Sabine",
"CRMS0684","2016","Brackish","Calcasieu/Sabine",
"CRMS0685","2016","Brackish","Calcasieu/Sabine",
"CRMS0687","2016","Saline","Calcasieu/Sabine",
"CRMS0691","2016","Intermediate","Calcasieu/Sabine",
"CRMS0693","2016","Intermediate","Calcasieu/Sabine",
"CRMS0694","2016","Brackish","Calcasieu/Sabine",
"CRMS0697","2016","Intermediate","Calcasieu/Sabine",
"CRMS0978","2016","Saline","Terrebonne",
"CRMS1024","2016","Saline","Pontchartrain",
"CRMS1069","2016","Saline","Pontchartrain",
"CRMS1100","2016","Intermediate","Mermentau",
"CRMS1130","2016","Intermediate","Mermentau",
"CRMS1205","2016","Brackish","Calcasieu/Sabine",
"CRMS1277","2016","Fresh","Mermentau",
"CRMS1409","2016","Intermediate","Mermentau",
"CRMS1413","2016","Intermediate","Mermentau",
"CRMS1446","2016","Fresh","Mermentau",
"CRMS1650","2016","Intermediate","Teche/Vermilion",
"CRMS1738","2016","Brackish","Calcasieu/Sabine",
"CRMS1743","2016","Brackish","Calcasieu/Sabine",
"CRMS1838","2016","Intermediate","Calcasieu/Sabine",
"CRMS1858","2016","Intermediate","Calcasieu/Sabine",
"CRMS1965","2016","Intermediate","Mermentau",
"CRMS2041","2016","Intermediate","Teche/Vermilion",
"CRMS2154","2016","Brackish","Calcasieu/Sabine",
"CRMS2156","2016","Intermediate","Calcasieu/Sabine",
"CRMS2166","2016","Brackish","Calcasieu/Sabine",
"CRMS2189","2016","Intermediate","Calcasieu/Sabine",
"CRMS2219","2016","Brackish","Calcasieu/Sabine",
"CRMS2334","2016","Intermediate","Calcasieu/Sabine",
"CRMS2418","2016","Brackish","Calcasieu/Sabine",
"CRMS2493","2016","Intermediate","Mermentau",
"CRMS2568","2016","Fresh","Atchafalaya",
"CRMS2608","2016","Fresh","Mississippi River Delta",
"CRMS2614","2016","Intermediate","Breton Sound",
"CRMS2627","2016","Fresh","Mississippi River Delta",
"CRMS2634","2016","Fresh","Mississippi River Delta",
"CRMS2785","2016","Fresh","Terrebonne",
"CRMS2825","2016","Intermediate","Terrebonne",
"CRMS2830","2016","Intermediate","Pontchartrain",
"CRMS2854","2016","Intermediate","Pontchartrain",
"CRMS2862","2016","Fresh","Terrebonne",
"CRMS2881","2016","Fresh","Terrebonne",
"CRMS2887","2016","Fresh","Terrebonne",
"CRMS2939","2016","Fresh","Terrebonne",
"CRMS2991","2016","Fresh","Barataria",
"CRMS3054","2016","Intermediate","Barataria",
"CRMS3136","2016","Fresh","Barataria",
"CRMS3166","2016","Fresh","Barataria",
"CRMS3169","2016","Fresh","Barataria",
"CRMS3296","2016","Saline","Terrebonne",
"CRMS3565","2016","Brackish","Barataria",
"CRMS3601","2016","Brackish","Barataria",
"CRMS3617","2016","Brackish","Barataria",
"CRMS3626","2016","Intermediate","Pontchartrain",
"CRMS3639","2016","Brackish","Pontchartrain",
"CRMS3641","2016","Intermediate","Pontchartrain",
"CRMS3650","2016","Brackish","Pontchartrain",
"CRMS3664","2016","Brackish","Pontchartrain",
"CRMS3667","2016","Intermediate","Pontchartrain",
"CRMS3680","2016","Saline","Barataria",
"CRMS3784","2016","Brackish","Pontchartrain",
"CRMS3800","2016","Brackish","Pontchartrain",
"CRMS3913","2016","Fresh","Pontchartrain",
"CRMS3985","2016","Fresh","Barataria",
"CRMS4014","2016","Fresh","Atchafalaya",
"CRMS4016","2016","Fresh","Atchafalaya",
"CRMS4045","2016","Fresh","Terrebonne",
"CRMS4094","2016","Fresh","Pontchartrain",
"CRMS4103","2016","Intermediate","Barataria",
"CRMS4107","2016","Intermediate","Pontchartrain",
"CRMS4110","2016","Intermediate","Pontchartrain",
"CRMS4218","2016","Intermediate","Barataria",
"CRMS4245","2016","Fresh","Barataria",
"CRMS4355","2016","Intermediate","Breton Sound",
"CRMS4406","2016","Brackish","Pontchartrain",
"CRMS4407","2016","Intermediate","Pontchartrain",
"CRMS4448","2016","Intermediate","Mississippi River Delta",
"CRMS4455","2016","Saline","Terrebonne",
"CRMS4529","2016","Saline","Barataria",
"CRMS4548","2016","Saline","Pontchartrain",
"CRMS4551","2016","Saline","Pontchartrain",
"CRMS4557","2016","Saline","Pontchartrain",
"CRMS4572","2016","Saline","Pontchartrain",
"CRMS4596","2016","Saline","Pontchartrain",
"CRMS4626","2016","Brackish","Mississippi River Delta",
"CRMS4690","2016","Saline","Barataria",
"CRMS4779","2016","Swamp","Atchafalaya",
"CRMS4782","2016","Swamp","Atchafalaya",
"CRMS4808","2016","Swamp","Atchafalaya",
"CRMS4809","2016","Swamp","Atchafalaya",
"CRMS4900","2016","Swamp","Atchafalaya",
"CRMS4938","2016","Swamp","Atchafalaya",
"CRMS5003","2016","Swamp","Atchafalaya",
"CRMS5035","2016","Swamp","Terrebonne",
"CRMS5116","2016","Swamp","Barataria",
"CRMS5167","2016","Swamp","Pontchartrain",
"CRMS5255","2016","Swamp","Pontchartrain",
"CRMS5267","2016","Swamp","Pontchartrain",
"CRMS5373","2016","Swamp","Pontchartrain",
"CRMS5414","2016","Swamp","Pontchartrain",
"CRMS5452","2016","Swamp","Pontchartrain",
"CRMS5536","2016","Swamp","Terrebonne",
"CRMS5672","2016","Swamp","Barataria",
"CRMS5770","2016","Swamp","Terrebonne",
"CRMS5845","2016","Swamp","Pontchartrain",
"CRMS5992","2016","Swamp","Teche/Vermilion",
"CRMS6008","2016","Swamp","Atchafalaya",
"CRMS6038","2016","Swamp","Atchafalaya",
"CRMS6042","2016","Swamp","Atchafalaya",
"CRMS6088","2016","Swamp","Pontchartrain",
"CRMS6090","2016","Swamp","Pontchartrain",
"CRMS6209","2016","Swamp","Pontchartrain",
"CRMS6299","2016","Brackish","Pontchartrain",
"CRMS6301","2016","Saline","Calcasieu/Sabine",
"CRMS6302","2016","Saline","Calcasieu/Sabine",
"CRMS6303","2016","Brackish","Barataria",
"CRMS6304","2016","Fresh","Atchafalaya",
