"Site_id","Longitude","Latitude","veg_year","Marsh_Class","Basin"
"CRMS6008",-91.47873,29.62848,2015,"Swamp","Atchafalaya"
"CRMS6038",-91.35392,29.6067,2015,"Swamp","Atchafalaya"
"CRMS6042",-91.35345,29.63574,2015,"Swamp","Atchafalaya"
"CRMS6088",-89.66222,30.3116,2015,"Swamp","Pontchartrain"
"CRMS6090",-89.6628,30.32511,2015,"Swamp","Pontchartrain"
"CRMS6209",-90.25989,30.37605,2015,"Swamp","Pontchartrain"
"CRMS6299",-90.35142,30.05059,2015,"Saline","Pontchartrain"
"CRMS6301",-93.40959,29.96036,2015,"Saline","Calcasieu/Sabine"
"CRMS6302",-93.42292,30.03997,2015,"Saline","Calcasieu/Sabine"
"CRMS6303",-90.19157,29.47261,2015,"Brackish","Barataria"
"CRMS6304",-91.27523,29.42376,2015,"Fresh","Atchafalaya"
